,Intensity
0,0.1308725551078729
1,0.11096735970294104
2,0.09087702931528444
3,0.07117552555226542
4,0.05252986542628751
5,0.035662075840200626
6,0.021307679527368593
7,0.010173103044261205
8,0.002894450244372915
9,0.0
10,0.0018785697818087459
11,0.00875554942918459
12,0.020677971103490872
13,0.03750946668578073
14,0.05893540167733593
15,0.08447789653573715
16,0.11351988475673729
17,0.1453368433933575
18,0.1791343949057738
19,0.21408964379512443
20,0.24939389627533243
21,0.2842943284622622
22,0.31813222300787414
23,0.350375582922317
24,0.3806442441531945
25,0.4087260280400566
26,0.43458297777070876
27,0.4583472814818045
28,0.48030706757660785
29,0.5008828326689633
30,0.5205957971810632
31,0.5400299480725627
32,0.5597898963429303
33,0.5804569280021321
34,0.6025457467732898
35,0.6264643877607541
36,0.6524796242399012
37,0.6806899027985726
38,0.711007440689931
39,0.7431506252129954
40,0.7766472951649976
41,0.8108488895475167
42,0.8449548514023014
43,0.8780461077600578
44,0.9091259414614522
45,0.9371661549835636
46,0.9611561234365635
47,0.9801521604992632
48,0.9933245870680102
49,1.0
50,0.9996964819749056
51,0.9921498601517956
52,0.9773295911820835
53,0.955443397802542
54,0.926930377947218
55,0.8924429187085893
56,0.8528183413005528
57,0.8090417471374911
58,0.7622019996776412
59,0.7134431365686468
60,0.6639137423902536
61,0.614716911225737
62,0.5668633852129981
63,0.5212302727038199
64,0.47852743789752017
65,0.43927323007464075
66,0.40378070820381823
67,0.372154943913136
68,0.344301384049473
69,0.31994465626949947
70,0.2986566400006827
71,0.27989213128491514
72,0.26303003030995425
73,0.24741769644800907
74,0.2324159625406143
75,0.21744228593338566
76,0.20200963864126795
77,0.18575899560904172
78,0.16848365366511409
79,0.1501440833616936
