,Intensity
0,0.18511375385559709
1,0.16539791699663448
2,0.144827676760636
3,0.12366114800853913
4,0.1023062431245332
5,0.08129880754907122
6,0.061272880398468885
7,0.0429248253307461
8,0.026973419388244678
9,0.01411821162524525
10,0.004998556599515082
11,0.00015568526296495718
12,0.0
13,0.004785481534846798
14,0.014592690034007757
15,0.029321353768564363
16,0.04869299363342252
17,0.0722634612363563
18,0.09944470418556564
19,0.12953454628242467
20,0.16175281211108455
21,0.19528176079149315
22,0.22930854301140305
23,0.2630672731128133
24,0.2958783210719306
25,0.3271825772273141
26,0.35656871759996345
27,0.3837918845421263
28,0.4087826749169973
29,0.4316458696333569
30,0.4526489140970451
31,0.47220073699291737
32,0.4908220425853908
33,0.5091086988278914
34,0.5276902427012767
35,0.5471858128710106
36,0.568159981541112
37,0.5910809828532143
38,0.6162837224136803
39,0.6439397072506858
40,0.6740356707601926
41,0.7063622026743029
42,0.7405131550065776
43,0.7758960106924659
44,0.811752804197386
45,0.8471906054540305
46,0.8812200518513731
47,0.9127999666125235
48,0.9408857603954646
49,0.9644790952455572
50,0.9826762082783503
51,0.9947123513994458
52,1.0
53,0.9981588073864048
54,0.9890357152273835
55,0.9727141500371068
56,0.9495118134410458
57,0.9199671782983031
58,0.8848154008326349
59,0.8449549182551478
60,0.8014064915772207
61,0.7552668478416634
62,0.7076593535254796
63,0.6596842964902769
64,0.6123713599102446
65,0.5666367380736794
66,0.5232470784542899
67,0.4827920518186987
68,0.44566687360338814
69,0.4120655517999354
70,0.3819850493291827
71,0.35523995464876545
72,0.33148668571870527
73,0.3102557405549516
74,0.29099008034142687
75,0.2730874116274142
76,0.25594393968851353
77,0.2389971059162212
78,0.22176490087221382
79,0.20387955651583597
