,Intensity
0,0.2018107211637303
1,0.18483057466928632
2,0.1660180205937491
3,0.14561305658091786
4,0.12405183497341282
5,0.10194206401306014
6,0.08002831445041875
7,0.05914927156464314
8,0.0401894166515099
9,0.024027925317817375
10,0.01148771586165411
11,0.0032875618355037357
12,0.0
13,0.002017428811099862
14,0.00952832239415065
15,0.022504907152247393
16,0.040702995218039086
17,0.06367397754055946
18,0.09078828828257715
19,0.12126900014025185
20,0.15423363375136626
21,0.18874179587681494
22,0.22384592684871665
23,0.2586422567177372
24,0.29231905190593277
25,0.3241993811695411
26,0.3537759333037054
27,0.3807358625359231
28,0.40497419639193843
29,0.42659498394735557
30,0.44590005402447097
31,0.46336595451696405
32,0.47961031645906826
33,0.495349492081944
34,0.5113498209371683
35,0.5283752537623305
36,0.5471342887773526
37,0.5682292365008149
38,0.5921107229739211
39,0.6190400727642793
40,0.649061796581042
41,0.6819878662794461
42,0.7173948219718682
43,0.7546340567730367
44,0.7928549027237849
45,0.8310394363408297
46,0.8680472728679268
47,0.9026680605104532
48,0.933678950610487
49,0.9599040310798348
50,0.9802725846567514
51,0.9938730779757139
52,1.0
53,0.9981910378025116
54,0.9882525841180139
55,0.970272187129715
56,0.9446172451687778
57,0.9119199797769458
58,0.873049450160299
59,0.829072060748026
60,0.781202623896641
61,0.7307485385672294
62,0.6790500059784452
63,0.6274194053210866
64,0.5770829857896488
65,0.529127893869348
66,0.48445725477072815
67,0.4437555807817583
68,0.40746621173884284
69,0.37578183504777035
70,0.3486484208499031
71,0.3257821810645997
72,0.30669845893371084
73,0.2907508166972246
74,0.2771780479434473
75,0.2651564273484854
76,0.25385424622860925
77,0.2424855815744593
78,0.23036031397598075
79,0.21692764174022314
