,Intensity
0,0.1787700090224342
1,0.15899414362462233
2,0.13739528570112838
3,0.11460954505391048
4,0.09145179517701169
5,0.06886972703057774
6,0.047890046731059246
7,0.029559884797191363
8,0.014886745371210108
9,0.004780398175082675
10,0.0
11,0.0011094329741220723
12,0.008443380613814845
13,0.02208605589250045
14,0.041863782209979446
15,0.06735184807255618
16,0.09789525305411467
17,0.13264218102950756
18,0.17058832037114685
19,0.21062953975985893
20,0.25161995661077824
21,0.2924321292340038
22,0.3320159809023739
23,0.36945313097903765
24,0.40400356159741774
25,0.43514197414845934
26,0.4625817644774663
27,0.4862852373881133
28,0.5064594514184126
29,0.5235378911022733
30,0.5381489612257991
31,0.551073041534536
32,0.5631904894526609
33,0.575423496347378
34,0.5886750606409767
35,0.6037685184051886
36,0.6213910587006791
37,0.6420444471271399
38,0.666005797646904
39,0.6933006905124249
40,0.7236902626580074
41,0.7566731329929024
42,0.7915022106073076
43,0.8272156137818966
44,0.8626801470667466
45,0.8966450856503382
46,0.9278034393684762
47,0.9548574449817776
48,0.9765847883638435
49,0.9919020018797465
50,0.9999216199156271
51,1.0
52,0.9917732107168739
53,0.9751790238172585
54,0.9504637919129678
55,0.9181738042718828
56,0.8791315472085929
57,0.8343981067925706
58,0.7852236957310262
59,0.732988922657374
60,0.6791399159162919
61,0.6251207383559835
62,0.5723066669967006
63,0.5219418543926675
64,0.47508464036633485
65,0.43256335737813617
66,0.3949448936305103
67,0.36251757704043036
68,0.33528915905404566
69,0.3129998530504104
70,0.29514956306608575
71,0.28103766969885224
72,0.269813063424162
73,0.2605315681503737
74,0.25221750944358934
75,0.24392597345788333
76,0.23480228524412475
77,0.22413540925829392
78,0.21140233045843357
79,0.19630099127785297
