,Intensity
0,0.13471527426730467
1,0.11572902532511009
2,0.09604677512940726
3,0.07629432887317825
4,0.057211400720252964
5,0.03960838011411477
6,0.024318872904062056
7,0.012150759345839146
8,0.003838583215391983
9,0.0
10,0.0010987725735065509
11,0.007416423628286718
12,0.019034156896917485
13,0.03582607188622207
14,0.05746405250192261
15,0.08343404475962764
16,0.11306279009916169
17,0.14555348505235155
18,0.1800283286080795
19,0.2155755241995573
20,0.2512980460191216
21,0.2863613739027369
22,0.32003745341058715
23,0.35174234524146236
24,0.3810653793720034
25,0.40778810488434447
26,0.43189189994891436
27,0.4535537459711816
28,0.47313033986237446
29,0.491131381363912
30,0.5081834912666623
31,0.524986756515475
32,0.5422663291769894
33,0.5607218036713146
34,0.5809772434829537
35,0.6035347160468937
36,0.6287340227405493
37,0.6567209888132098
38,0.6874262229112534
39,0.7205556922743899
40,0.7555938184065562
41,0.7918191141540004
42,0.8283316941806406
43,0.8640913347163954
44,0.8979641713494398
45,0.9287756380046204
46,0.9553668930545904
47,0.9766517697034364
48,0.9916712392111168
49,0.9996424902671774
50,1.0
51,0.9924263872137006
52,0.9768713741218326
53,0.9535578101139037
54,0.9229743959271415
55,0.8858554518086463
56,0.8431487605146631
57,0.7959731479459704
58,0.7455680065218312
59,0.69323738961218
60,0.6402915865585166
61,0.5879892118696538
62,0.5374828025308662
63,0.48977071642046577
64,0.44565777380980426
65,0.40572660224842244
66,0.37032105934393544
67,0.3395424502310461
68,0.31325856296261834
69,0.2911248536204126
70,0.2726164614113331
71,0.2570691578940387
72,0.24372686505576152
73,0.23179303958005926
74,0.22048303333948527
75,0.20907451263633314
76,0.19695315189712706
77,0.18365110343996924
78,0.1688761672103371
79,0.15253011916537304
