,Intensity
0,0.13751669485142445
1,0.1254937594449248
2,0.1114536917802252
3,0.09575593135800595
4,0.07895996428733129
5,0.06179018604824186
6,0.0450913942076331
7,0.02977753934296922
8,0.016776722558714364
9,0.006975618851380541
10,0.0011665171419742953
11,0.0
12,0.003945948867651856
13,0.013265073313920066
14,0.027992553195675545
15,0.04793468504927679
16,0.07267867791246563
17,0.10161499107808698
18,0.1339708893288895
19,0.1688532502844193
20,0.20529812961956895
21,0.2423242028213905
22,0.2789869786314744
23,0.3144306320194335
24,0.347934436234546
25,0.3789510769572838
26,0.407134589971778
27,0.4323562515701584
28,0.45470743527651325
29,0.47448919118889965
30,0.4921890637045422
31,0.5084463970240797
32,0.5240080443882076
33,0.5396769588976857
34,0.5562565691651776
35,0.5744941076296898
36,0.5950261477054252
37,0.6183295123719416
38,0.6446804457707901
39,0.6741245051521234
40,0.7064590565045208
41,0.7412295746111696
42,0.7777401944198006
43,0.8150781768604591
44,0.8521511817382074
45,0.8877355256065657
46,0.920532983178405
47,0.949233201297552
48,0.9725784621694227
49,0.9894273762528273
50,0.9988141141449582
51,1.0
52,0.9925146754537582
53,0.9761845821129672
54,0.9511471734430107
55,0.9178500175709864
56,0.8770347504732703
57,0.8297066409661722
58,0.7770912913317429
59,0.7205806788807689
60,0.6616713072702223
61,0.6018976513682491
62,0.542764323414234
63,0.4856804480078358
64,0.4318996059856491
65,0.38246839963364343
66,0.33818622088791633
67,0.2995781960350536
68,0.266882568241084
69,0.24005300195262674
70,0.2187754932542603
71,0.2024987912216553
72,0.19047651953611666
73,0.18181857392116182
74,0.17554889244187105
75,0.17066637799578233
76,0.16620561215457302
77,0.1612940438295336
78,0.1552025618143106
79,0.14738675392842449
