,Intensity
0,0.2171525780602306
1,0.20232131317760924
2,0.1848321812816108
3,0.1648980120256983
4,0.14297357869573601
5,0.11972933213272448
6,0.09601259121187007
7,0.07279847083998725
8,0.0511333948083656
9,0.032074446035236744
10,0.016628028553680164
11,0.0056913420757963625
12,0.0
13,8.476516353919314e-05
14,0.006239854689833733
15,0.018504605398119826
16,0.03665953149177708
17,0.06023698922203096
18,0.08854583470561843
19,0.12070866745293186
20,0.15570953787734346
21,0.19244940212135017
22,0.22980616531500278
23,0.26669588973443564
24,0.302131672219517
25,0.3352768198791474
26,0.36548926783227303
27,0.3923546701731138
28,0.4157062285370774
29,0.4356300664521718
30,0.4524557707530679
31,0.46673255845555545
32,0.47919234197124394
33,0.4907017118972138
34,0.5022054930573826
35,0.5146650202419459
36,0.5289945974445703
37,0.5459997301555808
38,0.5663206468395183
39,0.5903843565343586
40,0.6183680388319774
41,0.6501759546826064
42,0.6854313345996152
43,0.7234838849404649
44,0.7634326977455214
45,0.8041635021316202
46,0.844398402135395
47,0.8827555509527796
48,0.9178156531753265
49,0.9481917958844421
50,0.9725989081727305
51,0.9899191482831083
52,0.9992597185409251
53,1.0
54,0.9918254601508932
55,0.974746487743483
56,0.9491011106901136
57,0.9155414125015661
58,0.8750043329503439
59,0.8286683722319814
60,0.7778984693816686
61,0.7241819541696536
62,0.6690589429549921
63,0.6140508374506218
64,0.560590675490447
65,0.5099589700077299
66,0.463228362971684
67,0.4212199321853428
68,0.38447334763045177
69,0.3532323157793693
70,0.32744591667174205
71,0.30678557533676204
72,0.29067656363905164
73,0.27834214709046845
74,0.268857816253115
75,0.261212510767672
76,0.25437338452476055
77,0.24735049227204267
78,0.23925780965574037
79,0.22936722793195033
