,Intensity
0,0.12934037312121452
1,0.11265227076516399
2,0.09504926228430147
3,0.07705391762478668
4,0.05931479807254449
5,0.04256789018375484
6,0.027593067423789704
7,0.015168110826123554
8,0.006022940371313077
9,0.0007966796654032002
10,0.0
11,0.003984876340781052
12,0.012923455174892618
13,0.026797207018433473
14,0.04539694454700306
15,0.06833366414137818
16,0.09505954922323548
17,0.12489789293407892
18,0.15708018813995298
19,0.19078822307605983
20,0.22519873422924416
21,0.2595280204579027
22,0.2930739222466136
23,0.3252527175098271
24,0.3556287723526047
25,0.38393519570771056
26,0.4100842579063977
27,0.43416691645121924
28,0.45644141491255874
29,0.47731154807109955
30,0.49729578295696186
31,0.5169889577092874
32,0.5370187181208336
33,0.5579991704493624
34,0.5804844102571443
35,0.6049246199754031
36,0.6316273100908792
37,0.6607260161968774
38,0.6921583705815695
39,0.7256549637881287
40,0.7607398260639605
41,0.7967427228505429
42,0.8328228073609963
43,0.8680025427154145
44,0.901210230897239
45,0.9313289978533962
46,0.9572497105696174
47,0.9779250638743779
48,0.9924219856387005
49,0.9999695743778502
50,1.0
51,0.9921801552570676
52,0.9764323233114975
53,0.9529427000574087
54,0.9221572474865828
55,0.884765021964648
56,0.8416697826009387
57,0.7939513040831436
58,0.7428183618049304
59,0.6895557953556083
60,0.6354683657119584
61,0.5818242850527667
62,0.5298013072344661
63,0.48043812127634766
64,0.4345934978039878
65,0.39291521538151614
66,0.35582026322657423
67,0.3234872079746558
68,0.29586095820380626
69,0.2726694970120264
70,0.2534515161694154
71,0.23759330981924343
72,0.2243728025191546
73,0.21300822160117347
74,0.20270869683564835
75,0.19272399304494933
76,0.18239065721132322
77,0.17117208591227698
78,0.15869037859992363
79,0.14474831690658013
