frame,X,Y,Z,q1,q2,q3,q4,lat,lon
frame158,179.875,1.25,94.3125,-0.00048828125,0.01751708984375,-0.73297119140625,0.6800537109375,32.87988775,-117.23694306666667
frame159,172.5625,-0.8125,92.5625,-0.0511474609375,0.03887939453125,-0.7230224609375,0.68780517578125,32.87988775,-117.23694306666667
frame160,148.5625,-4.0625,92.75,-0.18804931640625,0.14703369140625,-0.70751953125,0.66510009765625,0.0,0.0
frame161,151.625,0.1875,91.0625,-0.1712646484375,0.17681884765625,-0.692626953125,0.677978515625,32.879800833333334,-117.23704206666666
frame162,155.125,-0.375,90.5,-0.15020751953125,0.14703369140625,-0.6943359375,0.68829345703125,0.0,0.0
frame163,155.875,0.1875,89.0625,-0.14788818359375,0.14874267578125,-0.68603515625,0.69671630859375,32.87979421666667,-117.23704788333333
frame164,150.8125,-0.1875,93.8125,-0.1717529296875,0.179443359375,-0.7078857421875,0.66119384765625,32.87979255,-117.23705728333333
frame165,156.3125,-1.5,94.4375,-0.13958740234375,0.13018798828125,-0.72381591796875,0.6630859375,32.8797856,-117.23706086666667
frame166,149.4375,0.6875,94.1875,-0.18096923828125,0.20263671875,-0.70416259765625,0.656005859375,0.0,0.0
frame167,130.0,-0.875,94.0,-0.2890625,0.30169677734375,-0.6671142578125,0.61676025390625,0.0,0.0
frame168,116.8125,-3.3125,91.625,-0.36474609375,0.33837890625,-0.63201904296875,0.5941162109375,32.87977896666666,-117.23705818333333
frame169,111.875,-0.6875,90.0625,-0.39617919921875,0.38726806640625,-0.591796875,0.5855712890625,32.87977326666667,-117.23706073333334
frame170,99.1875,-3.6875,93.125,-0.44635009765625,0.43463134765625,-0.58111572265625,0.52362060546875,32.879765533333334,-117.2370595
frame171,70.375,-4.625,90.875,-0.57421875,0.54779052734375,-0.455322265625,0.403564453125,0.0,0.0
frame172,54.875,-4.75,87.0625,-0.643310546875,0.58294677734375,-0.36712646484375,0.333984375,32.879753083333334,-117.2370462
frame173,29.0,-4.8125,87.375,-0.70037841796875,0.65130615234375,-0.2286376953125,0.1815185546875,32.879753083333334,-117.2370462
frame174,22.6875,-5.125,84.75,-0.72265625,0.64532470703125,-0.1981201171875,0.1485595703125,32.879753083333334,-117.2370462
frame175,12.25,-8.125,87.875,-0.7156982421875,0.67340087890625,-0.16937255859375,0.075439453125,32.87975071666666,0.0
frame176,11.75,-4.5,87.25,-0.7197265625,0.67864990234375,-0.12567138671875,0.07476806640625,32.87974681666667,-117.23704743333333
frame177,15.8125,-4.375,84.375,-0.73187255859375,0.65667724609375,-0.14813232421875,0.10595703125,32.879742533333335,-117.23705353333334
frame178,25.75,-3.5625,90.875,-0.68255615234375,0.6846923828125,-0.2015380859375,0.15716552734375,32.8797403,-117.23705418333333
frame179,20.625,-5.6875,93.5625,-0.67425537109375,0.70062255859375,-0.19989013671875,0.12054443359375,0.0,0.0
frame180,4.75,-12.0625,88.6875,-0.7135009765625,0.677734375,-0.17535400390625,0.02972412109375,32.87973965,-117.23705616666666
frame181,12.6875,-6.8125,89.6875,-0.7056884765625,0.68524169921875,-0.16217041015625,0.07830810546875,32.87973305,-117.23704521666667
frame182,20.875,-5.9375,91.5,-0.6856689453125,0.687744140625,-0.2020263671875,0.12646484375,0.0,0.0
frame183,23.125,-5.25,90.375,-0.68914794921875,0.68011474609375,-0.2054443359375,0.14251708984375,32.87972855,-117.2370361
frame184,19.3125,-6.9375,91.9375,-0.68511962890625,0.68896484375,-0.20526123046875,0.11773681640625,32.87972296666667,-117.23703176666666
frame185,21.125,-6.3125,88.1875,-0.7056884765625,0.6650390625,-0.2052001953125,0.132568359375,32.8797188,-117.23703066666667
frame186,29.75,-4.1875,87.8125,-0.6954345703125,0.6566162109375,-0.22552490234375,0.1854248046875,0.0,0.0
frame187,30.5625,-3.6875,85.5625,-0.70745849609375,0.642578125,-0.22186279296875,0.19329833984375,0.0,0.0
frame188,16.375,-4.1875,87.5625,-0.71453857421875,0.67657470703125,-0.1461181640625,0.10150146484375,0.0,0.0
frame189,19.125,-4.75,87.5625,-0.710693359375,0.6717529296875,-0.171630859375,0.1190185546875,0.0,0.0
frame190,28.125,-2.5,87.5,-0.7008056640625,0.66168212890625,-0.1990966796875,0.17730712890625,32.8798066,-117.23677385
frame191,27.0625,-4.9375,92.0,-0.675537109375,0.68194580078125,-0.22857666015625,0.16229248046875,32.8798066,-117.23677385
frame192,22.6875,-4.8125,86.6875,-0.71343994140625,0.6593017578125,-0.19049072265625,0.14154052734375,32.87980916666667,-117.23676996666667
frame193,20.625,-3.0,84.5,-0.72857666015625,0.654052734375,-0.1544189453125,0.1324462890625,32.8798137,0.0
frame194,16.0,-2.125,85.25,-0.72698974609375,0.668701171875,-0.1187744140625,0.10113525390625,32.8798137,-117.23676081666666
frame195,15.1875,-2.3125,85.5,-0.7279052734375,0.6685791015625,-0.1173095703125,0.096923828125,32.8798137,-117.23676081666666
frame196,14.9375,-4.125,87.5625,-0.714599609375,0.6783447265625,-0.1407470703125,0.0968017578125,0.0,0.0
frame197,23.5625,-3.0625,89.25,-0.69647216796875,0.67864990234375,-0.18170166015625,0.14581298828125,32.87982975,-117.23674943333333
frame198,25.875,-2.4375,86.8125,-0.70819091796875,0.6624755859375,-0.18218994140625,0.16253662109375,32.87982975,-117.23674943333333
frame199,23.375,-12.125,89.0,-0.7003173828125,0.6728515625,-0.1905517578125,0.14312744140625,32.87982975,-117.23674943333333
frame200,17.625,-4.375,89.9375,-0.6954345703125,0.69000244140625,-0.16680908203125,0.1116943359375,0.0,0.0
