,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-0.01,12.005123195241337,14.537590967322117,11.972523232991335,13.427553433258842,12.556772581190428,9.30041796440328,7.75830400203946,8.106153324504154,17.163752234105004,10.820368554775179,8.988666023405383,8.967437572209501,8.149111256482264
1,-0.008,12.013542040308252,14.555287430920458,11.97937149590004,13.396128262803444,12.551756709240133,9.215098723022775,7.726520546374912,8.081729247043588,16.95249172096135,10.889188671309688,8.945508372532922,8.902531241993692,8.055235761034861
2,-0.006,12.042719818636915,14.575703569275023,11.964223192777363,13.478509052931466,12.495961965716646,9.17556993974318,7.716743091614163,8.058821049984687,16.827535272324855,10.752869579351286,8.84550854625072,8.865896668392086,7.994088105510359
3,-0.004,12.080199944685843,14.661689577067365,12.03526173980207,13.590003529277613,12.567583678038744,9.190404548012161,7.747754596024556,8.093156205364279,16.572830091421107,10.726499646545493,8.745169681624548,8.905925872453258,8.016566473169835
4,-0.002,12.109691200582072,14.74425429050233,12.057852520764438,13.643386366762158,12.654672892797546,9.21095885715124,7.774542896664359,8.127230333344114,16.6425078449258,10.737458848089748,8.810483786999102,8.924021555148961,8.014306499845008
5,0.0,11.98402084708735,15.250780031892882,12.009500315746148,14.129108175786442,13.078627901228323,9.33514424980876,7.786946851952707,8.1084516619026,14.961856074998023,11.2933075609944,9.2060590157809,9.147326797504975,8.09601315268749
6,0.002,12.041263999855566,15.326127185447415,12.033756365015574,14.266042881122866,13.16316311931988,9.36758190210351,7.82335701565479,8.13037374881634,15.048239163303666,11.217182826391022,9.20151345296465,9.20462280220302,8.111118184391575
7,0.004,12.115409243802748,15.475118210120153,12.119127001199825,14.36877520921722,13.233874767773669,9.385430551038539,7.854751164801351,8.147789708243117,14.973812610188297,11.173306523501132,9.056039577132012,9.245105332453631,8.100880296165888
8,0.006,12.16997696816543,15.596562095000392,12.164691988210302,14.468843589790467,13.289423111659769,9.414085498573819,7.889770454906245,8.192954362690983,14.938853492964041,11.181087751314015,9.119191850170917,9.278459386324133,8.124928699019412
9,0.008000000000000002,12.205737236828407,15.654500975376093,12.204712778497065,14.584905774083078,13.376285154501689,9.454118079716109,7.923952816567669,8.244680578557974,14.924842225930659,11.18219015422097,9.141035062880318,9.335420059287152,8.131621755578085
10,0.01,12.171302399297353,16.169326375288414,12.141566227913321,15.091628319606981,13.787136243300539,9.627160657915494,7.946367620431807,8.197891642001089,13.729181794560525,11.676449901362483,9.500862391815069,9.595601265459285,8.25770120260788
