,Increment_Values,image0light1,image0light2,image1light1,image1light2,image2light2,image4light4,image5light1,image6light1,image6light2,image7light2,image8light2,image8light4,image9light4
0,-20.0,17.63294083584968,40.035561710222744,17.720814112887822,40.14423314068595,40.29982784774238,33.723181304316014,16.493435518261332,16.64587624449053,36.85165184033974,36.4775568969366,36.55602558997393,31.843560436738525,31.980645386671547
1,-16.0,17.63423112080722,40.03932473724765,17.725902255924225,40.14616289764684,40.29235863058435,33.725338828057204,16.49425855261279,16.64690447417734,36.85433580754895,36.47563108768751,36.55225186602302,31.847457739911228,31.981183009319093
2,-12.0,17.637383995458595,40.04804148201354,17.72231716254811,40.143050444194394,40.28938669484992,33.730556590702385,16.492464644211402,16.647112549191604,36.85272653852371,36.48596956926466,36.560427250359425,31.845332379192616,31.981922967564564
3,-8.0,17.636947383475412,40.039293588614775,17.718778447813282,40.145963957605055,40.304688842429336,33.72774011716636,16.493819448204743,16.646572845640982,36.84912436519543,36.48536255976274,36.558146892421306,31.849184905216102,31.978987635992894
4,-4.0,17.63730999138293,40.04219878384001,17.72439005819424,40.15448669593459,40.2947401436354,33.72962442833238,16.493524137166794,16.64664516324313,36.85522956075894,36.48358057960021,36.55863617872322,31.847117671593633,31.983251811491428
5,0.0,17.636366986951078,40.048270597824,17.724591251611187,40.16264024286641,40.289665574035396,33.726124464884826,16.49102786588726,16.648184380620126,36.85476332346289,36.48048848962712,36.55953697769878,31.848777345203843,31.985254083511013
6,4.0,17.6367245870623,40.04376858584428,17.720611766753578,40.159560939149266,40.29081363806307,33.72908093630459,16.491616603087103,16.648467740190885,36.85824672803447,36.47929809736204,36.559242051867116,31.84844089386578,31.977496487710628
7,8.0,17.639056959051047,40.0494625422026,17.723594290274853,40.1526358565124,40.28899382205154,33.73360599713741,16.492263339671794,16.646661219340128,36.86267024395401,36.488628123829855,36.56513768325402,31.84861195279614,31.984857696552094
8,12.0,17.63721724569741,40.04097339276956,17.72483212314899,40.16272207424607,40.30092055784351,33.72811025743303,16.492355956220706,16.649877490057246,36.862956493268555,36.47870235311206,36.56878395874663,31.84775805794696,31.987044706127715
9,16.0,17.63886186184129,40.049060049494386,17.72225067648031,40.1485458301725,40.28913046032492,33.726973164384724,16.49713355931913,16.64991337307777,36.85202152334121,36.47985973407494,36.56519519421436,31.845158204294858,31.988749042731623
10,20.0,17.63907912078363,40.045606791078974,17.723469151741586,40.158839710093325,40.29615602984318,33.72512611688888,16.495293209545583,16.65014851718084,36.85829134579274,36.483342192500295,36.56399463009726,31.850656442291523,31.98695915232028
