Time,Intensity,Voltage
0.00011,1.7446357,0.38726131
0.00012,1.7808166,0.13600503
0.00013000000000000002,1.74262565,0.18625629
0.00014,1.7486558,0.33701006
0.00015,1.79689701,0.33701006
0.00016,1.7888568,0.53801508
0.00017,1.7687563000000002,0.33701006
0.00018,1.7727764,0.43751257
0.00019,1.73860555,0.48776383
0.0002,1.7325754,0.53801508
0.00021,1.7526758999999998,0.53801508
0.00022,1.7687563000000002,0.6385175999999999
0.00023,1.7124749,0.53801508
0.00024,1.7566959999999998,0.73902011
0.00025,1.73458545,0.58826634
0.00026000000000000003,1.7446357,0.6385175999999999
0.00027,1.7365955000000002,0.73902011
0.00028,1.7486558,0.94002514
0.00029,1.71046485,0.73902011
0.0003,1.7205151,0.73902011
0.00031,1.7124749,0.73902011
0.00032,1.7245351999999998,0.94002514
0.00033,1.72654525,0.83952262
0.00034,1.70443469,0.94002514
0.00035,1.73056535,1.14103016
0.00036,1.7245351999999998,0.94002514
0.00037,1.68433419,1.09077891
0.00038,1.7285553,1.14103016
0.00039,1.69840454,0.99027639
0.0004,1.7325754,1.14103016
0.00041,1.716495,1.14103016
0.00042,1.7084548,1.14103016
0.00043,1.69840454,1.19128142
0.00044,1.66021359,1.34203519
0.00045,1.70041459,1.34203519
0.00046,1.66423369,1.4425377
0.00047,1.66423369,1.49278896
0.00048,1.68433419,1.34203519
0.00049,1.65820354,1.49278896
0.0005,1.68835429,1.64354273
0.0005099999999999999,1.66021359,1.54304022
0.0005200000000000001,1.69237439,1.54304022
0.00053,1.64413319,1.54304022
0.00054,1.64413319,1.54304022
0.00055,1.63810304,1.69379399
0.00056,1.63609299,1.54304022
0.00057,1.66825379,1.74404524
0.00058,1.64815329,1.74404524
0.00059,1.63810304,1.7942965
0.0006,1.62805279,1.94505027
0.00061,1.63609299,1.94505027
0.00062,1.66021359,1.94505027
0.00063,1.63207289,2.09580404
0.00064,1.62001259,1.94505027
0.00065,1.63609299,2.09580404
0.00066,1.63609299,2.24655781
0.00067,1.63408294,2.1460553
0.0006799999999999999,1.65217339,2.1460553
0.0006900000000000001,1.61599248,2.34706032
0.0007,1.63609299,2.34706032
0.0007099999999999999,1.60996233,2.49781409
0.00072,1.60393218,2.34706032
0.00073,1.65016334,2.44756284
0.00074,1.60393218,2.34706032
0.00075,1.63609299,2.54806535
0.0007599999999999999,1.63609299,2.54806535
0.0007700000000000001,1.61800253,2.49781409
0.00078,1.60795228,2.54806535
0.00079,1.61398243,2.59831661
0.0008,1.57981158,2.74907038
0.00081,1.58182163,2.69881912
0.00082,1.61599248,2.64856786
0.0008300000000000001,1.60795228,2.74907038
0.00084,1.57981158,2.74907038
0.00085,1.56976133,2.74907038
0.00086,1.59991208,2.74907038
0.0008699999999999999,1.60996233,2.79932163
0.00088,1.57981158,2.9500754
0.0008900000000000002,1.60393218,2.9500754
