frame,X,Y,Z,yaw,pitch,roll,lat,lon
frame0,267.875,-0.9375,87.0625,1.591160505242253,-1.519621712241876,0.016758294992647162,32.881168466666665,-117.23431866666667
frame1,267.75,-0.875,87.0625,1.5948917767473239,-1.5198178378743414,0.015810485239604852,32.88119901666666,-117.23435598333333
frame2,267.75,-0.875,87.0625,1.5944093922441644,-1.5198272789007912,0.01582286965361234,0.0,0.0
frame3,267.75,-0.875,87.0625,1.5944093922441644,-1.5198272789007912,0.01582286965361234,32.8810393,-117.23441076666667
frame4,267.875,-0.8125,87.0,1.5926952858766275,-1.5193742815129936,0.014946115657171256,0.0,0.0
frame5,267.9375,-0.8125,87.0,1.592453825315289,-1.519378642279807,0.014952374844261014,32.881124416666665,-117.2342848
frame6,267.9375,-0.8125,87.0,1.5922123343266046,-1.5193829748360166,0.014958634031936613,0.0,0.0
