Time (s),Bulb Response Voltage (V),Source Voltage (V)
0.00012,3.81695985,0.53801508
0.00013000000000000002,3.8189699,0.53801508
0.00014,3.82500005,0.43751257
0.00015,3.84510055,0.38726131
0.00016,3.84108045,0.53801508
0.00017,3.8390704,0.38726131
0.00018,3.82097995,0.6385175999999999
0.00019,3.84108045,0.53801508
0.0002,3.84912065,0.53801508
0.00021,3.8270101,0.53801508
0.00022,3.82097995,0.73902011
0.00023,3.82097995,0.73902011
0.00024,3.83304025,0.73902011
0.00025,3.8310302,0.58826634
0.00026000000000000003,3.82097995,0.73902011
0.00027,3.81695985,0.73902011
0.00028,3.82500005,0.73902011
0.00029,3.8350503,0.88977388
0.0003,3.80891965,0.83952262
0.00031,3.8069096,0.73902011
0.00032,3.82500005,1.14103016
0.00033,3.82902015,1.09077891
0.00034,3.82097995,0.94002514
0.00035,3.81293975,0.99027639
0.00036,3.80087944,0.73902011
0.00037,3.81293975,1.09077891
0.00038,3.82097995,1.14103016
0.00039,3.81293975,0.99027639
0.0004,3.80891965,1.14103016
0.00041,3.79685934,1.14103016
0.00042,3.83304025,1.14103016
0.00043,3.8149498,1.19128142
0.00044,3.79283924,0.94002514
0.00045,3.8149498,1.29178393
0.00046,3.80489955,1.34203519
0.00047,3.8149498,1.34203519
0.00048,3.80087944,1.34203519
0.00049,3.80489955,1.34203519
0.0005,3.80891965,1.4425377
0.0005099999999999999,3.8149498,1.39228645
0.0005200000000000001,3.80087944,1.54304022
0.00053,3.79484929,1.69379399
0.00054,3.79685934,1.64354273
0.00055,3.79283924,1.59329147
0.00056,3.79283924,1.74404524
0.00057,3.79484929,1.74404524
0.00058,3.80489955,1.74404524
0.00059,3.77675884,1.7942965
0.0006,3.81695985,1.94505027
0.00061,3.79283924,1.94505027
0.00062,3.78881914,1.94505027
0.00063,3.78680909,2.24655781
0.00064,3.79283924,1.94505027
0.00065,3.8069096,1.94505027
0.00066,3.79685934,2.04555278
0.00067,3.78479904,2.1460553
0.0006799999999999999,3.79283924,2.1460553
0.0006900000000000001,3.8028895,2.29680907
0.0007,3.79283924,2.24655781
0.0007099999999999999,3.78479904,2.34706032
0.00072,3.77675884,2.1460553
0.00073,3.78278899,2.34706032
0.00074,3.78881914,2.44756284
0.00075,3.80087944,2.49781409
0.0007599999999999999,3.79283924,2.54806535
0.0007700000000000001,3.78881914,2.39731158
0.00078,3.77273874,2.64856786
0.00079,3.79082919,2.74907038
0.0008,3.78479904,2.54806535
0.00081,3.78881914,2.74907038
0.00082,3.76871864,2.64856786
0.0008300000000000001,3.78881914,2.74907038
0.00084,3.79283924,2.74907038
0.00085,3.78077894,2.74907038
0.00086,3.76871864,2.9500754
0.0008699999999999999,3.76268849,2.79932163
0.00088,3.79283924,2.9500754
0.0008900000000000002,3.78077894,3.00032666
0.0009,3.76871864,2.9500754
0.00091,3.77072869,3.10082917
0.00092,3.78479904,3.15108043
0.00093,3.77876889,3.10082917
0.00094,3.76871864,3.05057792
0.00095,3.77675884,3.20133169
0.00096,3.76067844,3.15108043
0.00097,3.77273874,3.15108043
0.00098,3.76067844,3.25158294
0.00099,3.77675884,3.15108043
0.001,3.76871864,3.35208546
0.00101,3.79484929,3.3018342000000005
0.00102,3.77675884,3.35208546
0.00103,3.75464829,3.40233671
0.00104,3.75263824,3.35208546
0.00105,3.75665834,3.40233671
0.00106,3.76871864,3.45258797
0.00107,3.77072869,3.40233671
0.00108,3.76067844,3.55309048
0.00109,3.76067844,3.55309048
0.0011,3.76469854,3.45258797
0.00111,3.76268849,3.40233671
0.00112,3.76067844,3.55309048
0.00113,3.75062819,3.55309048
0.00114,3.75263824,3.55309048
0.00115,3.78881914,3.60334174
0.00116,3.76067844,3.95510054
0.00117,3.74861814,3.75409551
0.00118,3.76067844,3.75409551
0.00119,3.74258799,3.60334174
0.0012,3.76871864,3.75409551
0.00121,3.75866839,3.75409551
0.00122,3.76067844,3.75409551
0.00123,3.74660809,3.95510054
0.00124,3.76067844,3.95510054
0.00125,3.75665834,4.00535179
0.00126,3.75665834,4.15610556
0.00127,3.75665834,3.95510054
0.00128,3.73655784,4.15610556
0.00129,3.76469854,4.15610556
0.0013,3.75665834,4.25660808
0.00131,3.76067844,4.15610556
0.00132,3.73655784,4.15610556
0.00133,3.77273874,4.15610556
0.00134,3.76067844,4.15610556
0.00135,3.75665834,4.30685933
0.00136,3.75263824,4.35711059
0.00137,3.73454779,4.35711059
0.0013800000000000002,3.76871864,4.25660808
0.00139,3.75062819,4.30685933
0.0014,3.72851764,4.35711059
0.00141,3.74861814,4.15610556
0.0014199999999999998,3.73253774,4.4576131
0.00143,3.76670859,4.40736185
0.00144,3.74459804,4.55811562
0.00145,3.75263824,4.55811562
0.00146,3.74057794,4.4576131
0.00147,3.76268849,4.50786436
0.00148,3.76067844,4.55811562
0.00149,3.74861814,4.75912064
0.0015,3.73655784,4.65861813
0.00151,3.74258799,4.60836687
0.00152,3.74459804,4.55811562
0.00153,3.74057794,4.55811562
0.00154,3.73655784,4.55811562
0.00155,3.73655784,4.90987441
0.00156,3.74459804,4.55811562
0.00157,3.74459804,4.8093719
0.00158,3.74861814,4.85962316
0.00159,3.73856789,4.75912064
0.0016,3.75263824,4.96012567
0.00161,3.75464829,4.96012567
0.00162,3.74459804,4.96012567
0.0016300000000000002,3.73052769,4.8093719
0.00164,3.72851764,4.75912064
0.00165,3.75263824,4.90987441
0.0016600000000000002,3.74459804,4.85962316
0.0016699999999999998,3.73253774,5.01037693
0.00168,3.72851764,4.75912064
0.00169,3.72851764,4.96012567
0.0017,3.73655784,5.06062818
0.00171,3.74459804,4.96012567
0.00172,3.74459804,4.96012567
0.00173,3.72449754,4.96012567
0.0017399999999999998,3.74861814,5.1611307
0.00175,3.73052769,5.1611307
0.00176,3.73655784,5.1611307
0.00177,3.73655784,5.21138195
0.00178,3.72449754,5.06062818
0.00179,3.73454779,5.31188447
0.0018,3.74459804,5.36213572
0.00181,3.72851764,5.36213572
0.00182,3.72449754,5.36213572
0.00183,3.73253774,5.36213572
0.00184,3.73655784,5.36213572
0.00185,3.73454779,5.36213572
0.00186,3.73655784,5.56314075
0.00187,3.71645734,5.51288949
0.00188,3.75263824,5.56314075
0.00189,3.74459804,5.51288949
0.0019,3.73253774,5.36213572
0.00191,3.73253774,5.56314075
0.00192,3.72851764,5.76414578
0.00193,3.74459804,5.56314075
0.00194,3.72449754,5.76414578
0.00195,3.72047744,5.61339201
0.00196,3.72851764,5.76414578
0.00197,3.73454779,5.61339201
0.00198,3.74459804,5.66364326
0.00199,3.72047744,5.91489955
0.002,3.72851764,5.76414578
0.00201,3.70640708,5.76414578
