frame,yaw,pitch,roll,q0,q1,q2,q3,lat,lon
frame0,-0.012600724775989999,-1.5866039883386436,0.04306440337935256,0.701416015625,-0.71240234375,0.01959228515625,0.01092529296875,0.0,0.0
frame1,-0.0467895304980845,-1.5832293803381217,0.040206281855856674,0.70269775390625,-0.7108154296875,0.03076171875,-0.00213623046875,0.0,0.0
