frame,timestamp
frame486,1724543148181.935
frame487,1724543148581.31
frame488,1724543148981.5159
frame489,1724543149315.9038
frame490,1724543149648.887
frame491,1724543150047.014
frame492,1724543150381.95
frame493,1724543150714.187
frame494,1724543151049.48
frame495,1724543151380.86
frame496,1724543151779.375
frame497,1724543152180.186
frame498,1724543152520.224
frame499,1724543152912.587
frame500,1724543153249.927
frame501,1724543153579.553
frame502,1724543153912.772
frame503,1724543154245.429
frame504,1724543154578.317
frame505,1724543154912.942
frame506,1724543155246.9321
frame507,1724543155577.875
frame508,1724543155912.9119
frame509,1724543156244.3572
frame510,1724543156578.038
frame511,1724543156911.218
frame512,1724543157310.8179
frame513,1724543157656.754
frame514,1724543158043.885
frame515,1724543158377.361
frame516,1724543158710.124
frame517,1724543159043.617
frame518,1724543159378.4531
frame519,1724543159710.997
frame520,1724543160043.415
frame521,1724543160379.773
frame522,1724543160709.878
frame523,1724543161043.046
frame524,1724543161375.5889
frame525,1724543161712.9568
frame526,1724543162042.127
frame527,1724543162375.0688
frame528,1724543162711.697
frame529,1724543163108.9548
frame530,1724543163443.563
frame531,1724543163774.755
frame532,1724543165041.442
frame533,1724543165442.7048
frame534,1724543165773.788
frame535,1724543166174.073
frame536,1724543166574.261
frame537,1724543166973.2349
frame538,1724543167373.496
frame539,1724543167710.6882
frame540,1724543168105.968
frame541,1724543168439.6738
frame542,1724543168772.428
frame543,1724543169173.035
frame544,1724543169506.294
frame545,1724543169839.68
