timestamp,longitude,latitude,altitude
1725417451479.808,0,0,0
1725417452741.7952,0,0,0
1725417454001.929,32.881332566666664,-117.23519248333334,87.814
1725417455262.294,32.88131643333333,-117.23519093333333,87.799
1725417456522.209,0.0,0.0,None
1725417458295.2112,32.88127861666667,-117.23520468333334,88.592
1725417459553.8599,32.88127861666667,-117.23520468333334,88.592
1725417461403.603,32.88127828333333,-117.23520776666666,88.94
1725417463433.532,0.0,0.0,88.94
1725417464692.383,32.88129168333333,-117.23521416666667,88.94
1725417466208.069,0.0,0.0,89.46
1725417467725.063,32.88129953333333,-117.23523981666666,89.869
1725417468984.24,32.88129826666667,-117.23524668333333,89.999
1725417470243.0051,32.88129826666667,-117.23524668333333,89.999
1725417471501.6821,0.0,0.0,89.999
1725417473787.212,0.0,0.0,None
1725417475045.412,0.0,0.0,None
1725417476303.897,0.0,0.0,None
1725417477563.625,32.881199933333335,-117.2352038,90.515
1725417478823.4402,32.88120523333333,-117.23519758333333,90.581
1725417480083.456,0.0,0.0,None
1725417481857.1528,32.881202933333334,-117.23520066666667,90.692
1725417483114.712,32.881202933333334,-117.23520066666667,90.692
1725417484373.532,32.88120288333333,0.0,None
1725417486146.627,32.881207116666666,-117.23519471666667,90.823
1725417487488.029,0.0,0.0,90.842
1725417488747.332,32.88120798333333,-117.23519861666666,90.869
1725417490005.914,32.88120798333333,-117.23519861666666,90.869
1725417492292.594,32.88122545,-117.23519036666667,90.986
1725417493551.559,32.881230216666665,-117.2351948,91.006
1725417494810.8052,32.881230216666665,-117.2351948,91.006
1725417496586.684,32.881244833333334,-117.23519626666666,91.049
1725417498617.626,32.8812515,-117.23518811666666,91.049
1725417499876.338,0.0,0.0,91.049
1725417501135.957,32.88125513333333,-117.23516766666667,91.17
1725417502395.498,32.88125196666667,-117.23517498333334,91.182
1725417503655.334,32.881250566666665,-117.23517468333333,91.205
1725417504688.848,32.881250566666665,-117.23517468333333,91.205
1725417505948.396,32.881250566666665,-117.23517468333333,91.205
1725417507207.607,32.88127025,0.0,None
1725417508465.966,32.88127025,0.0,None
1725417509724.7378,32.88127025,0.0,None
1725417510984.7368,32.88128645,-117.23515313333333,91.33
1725417512017.273,32.88128645,-117.23515313333333,91.33
1725417513339.314,32.881292566666666,-117.23513606666667,91.382
1725417515113.404,32.88130996666666,0.0,None
1725417516371.9321,32.88130996666666,0.0,None
1725417517630.382,32.88130996666666,0.0,None
1725417518889.858,32.8813152,-117.23503508333333,91.72
1725417520149.8079,32.881313416666664,-117.23501635,91.0
1725417521409.2332,32.88145983333333,-117.23497396666667,91.0
1725417522668.469,32.881452333333336,-117.23498613333334,93.37
1725417523926.815,0.0,0.0,93.395
1725417525185.854,32.88144006666667,-117.23495076666667,93.418
1725417526444.819,32.88143253333333,-117.23493983333333,93.452
1725417527961.453,32.881427333333335,-117.23493983333333,93.452
1725417529478.3079,0.0,0.0,93.522
1725417530737.347,32.8814222,-117.23494061666666,93.22
1725417531996.4858,32.88142176666667,-117.23494886666667,92.969
1725417533513.846,32.88141828333333,-117.23494121666667,92.85
1725417534772.499,32.88141828333333,-117.23494121666667,92.85
1725417536288.328,32.88140058333333,-117.23492343333334,92.914
1725417537547.801,32.8813944,-117.23491423333333,92.857
1725417538814.904,32.881405183333335,-117.23490941666667,92.817
1725417540074.2249,32.88140396666667,-117.23490525,92.789
1725417541591.2249,32.88140348333334,0.0,None
1725417542849.681,32.88140348333334,0.0,None
1725417544150.144,0.0,0.0,None
1725417545410.5361,32.88142031666667,0.0,None
1725417546669.874,0.0,0.0,None
1725417547928.694,32.881449866666664,-117.23487908333334,None
1725417549242.376,32.88146881666667,-117.23488055,92.946
1725417550275.885,32.88146881666667,-117.23488055,92.946
1725417551534.3909,32.88146881666667,-117.23488055,92.946
1725417552794.497,32.88150456666666,-117.23489193333333,92.97
1725417554319.551,32.881472716666664,-117.23485793333333,None
1725417556093.8662,32.8814382,-117.23481856666666,93.08
1725417557353.159,32.8814382,-117.23481856666666,93.08
1725417558613.3162,32.88139708333333,-117.23479295,93.077
1725417559902.194,32.88138551666667,-117.23477873333333,None
1725417561419.304,32.8813772,-117.23475921666666,None
1725417562679.4119,0.0,0.0,93.111
1725417564194.9119,0.0,0.0,93.111
1725417565454.344,32.881376333333336,-117.23473471666667,93.0
1725417566713.988,0.0,0.0,None
1725417567973.134,32.881381616666665,-117.23473143333334,None
