,Intensity
0,0.05978935661277845
1,0.06536738597020411
2,0.06981580044162732
3,0.07338957364747026
4,0.07647348163213016
5,0.07954761755915683
6,0.08314845456779164
7,0.08782789170740649
8,0.09411278701907874
9,0.10246740690910519
10,0.11326100737346251
11,0.12674242356862864
12,0.14302309987428113
13,0.16206946900172264
14,0.18370501629145214
15,0.20762177719609187
16,0.23340044593852347
17,0.26053775423528414
18,0.28847934059472347
19,0.3166559982212561
20,0.3445209821200666
21,0.37158598561776246
22,0.39745346741148074
23,0.42184321860860224
24,0.44461139336616673
25,0.46576066784353715
26,0.48544071526913124
27,0.5039387602784272
28,0.5216605705139774
29,0.5391028237560279
30,0.5568183212101638
31,0.5753759711955255
32,0.5953178158155502
33,0.6171155954989699
34,0.6411294287881582
35,0.6675711214078934
36,0.6964744115914427
37,0.7276741180461369
38,0.7607957005057001
39,0.7952561948123272
40,0.8302768744252069
41,0.8649073513348702
42,0.8980601965693343
43,0.9285545687027983
44,0.9551668208869163
45,0.9766856419388709
46,0.9919689984992625
47,1.0
48,0.9999388152171601
49,0.9911679293359074
50,0.9733283362104757
51,0.9463446964080182
52,0.910438035105381
53,0.8661251764767864
54,0.8142047800079354
55,0.7557305237426388
56,0.6919726336835577
57,0.6243695525887707
58,0.5544720435744177
59,0.4838824074955738
60,0.4141917376371548
61,0.34691822787237186
62,0.2834494863727643
63,0.22499158983633769
64,0.17252725490999968
65,0.12678502345364445
66,0.08822078245902326
67,0.05701229880937221
68,0.0330667780449944
69,0.016040790794170232
70,0.005371286001106381
71,0.0003158596230357014
72,0.0
73,0.0034687098177283477
74,0.009739725707664897
75,0.017855528448581914
76,0.02693145958168261
77,0.03619752592501628
78,0.045031866120365235
79,0.05298435026605072
