,Intensity
0,0.008374008119478025
1,0.008526324389677754
2,0.007885966841595891
3,0.006678852949236305
4,0.005270455208642368
5,0.004131884390697219
6,0.003800301448094657
7,0.0048362033390130935
8,0.007780272358226777
9,0.013112466109966936
10,0.021215857700740418
11,0.03234742350655207
12,0.04661753755037801
13,0.06397939276625837
14,0.08422896150925412
15,0.10701546573849646
16,0.13186168837977244
17,0.1581928582840105
18,0.1853723164843931
19,0.21274175143966342
20,0.2396635000283826
21,0.26556226631354046
22,0.28996362033790346
23,0.3125268044617668
24,0.33306968624172945
25,0.3515841374704276
26,0.36824066427169727
27,0.38338173256394315
28,0.39750389192672586
29,0.41122946170056973
30,0.4252691684736066
31,0.4403776782024558
32,0.4573044171141468
33,0.47674239686709463
34,0.49927793192404885
35,0.5253441496104254
36,0.5551810436389166
37,0.5888045167242489
38,0.6259864127066052
39,0.6662469766202984
40,0.7088605322574851
41,0.7528744658371322
42,0.7971408893279937
43,0.8403596667259484
44,0.8811308589507222
45,0.9180141125936137
46,0.9495921139809704
47,0.9745349756315945
48,0.9916623318737372
49,1.0
50,0.998828309536765
51,0.9877196026212653
52,0.9665629423687943
53,0.9355747054680885
54,0.8952944463045461
55,0.8465661649952355
56,0.7905058512619093
57,0.728456870769954
58,0.6619353735234632
59,0.5925684026337567
60,0.5220277399388141
61,0.4519627238038106
62,0.38393530383667057
63,0.3193604562072133
64,0.2594547799430644
65,0.2051956458894248
66,0.15729270064339868
67,0.11617286880960993
68,0.08197928418547201
69,0.054583852533624286
70,0.03361244463305127
71,0.018481076013889135
72,0.008440883310848087
73,0.0026292852427232056
74,0.00012444060631210037
75,0.0
76,0.0013771970635637378
77,0.003471534565955265
78,0.005631677629702086
79,0.007368649650446134
