,Intensity
0,0.027412354785497837
1,0.03816518948650048
2,0.049050720102426025
3,0.059555165768544395
4,0.06931097742805362
5,0.07810420441965384
6,0.08587310441808296
7,0.09269843099069425
8,0.09878627516779918
9,0.10444472266291027
10,0.11005589617572538
11,0.11604516648954469
12,0.12284942609370704
13,0.1308863199797118
14,0.14052622137211151
15,0.15206853278926932
16,0.1657235979027635
17,0.1816011449366555
18,0.19970576940049292
19,0.21993952695995728
20,0.24211127161693732
21,0.26595196528850124
22,0.2911348259018452
23,0.31729889286517043
24,0.3440743877233554
25,0.37110814541368475
26,0.39808739357157463
27,0.42476026356759194
28,0.4509516211651469
29,0.4765730950202808
30,0.5016265408799914
31,0.5262005874364608
32,0.5504603426824098
33,0.5746307721010568
34,0.5989746668462088
35,0.6237664773014581
36,0.6492635738379515
37,0.6756766949144146
38,0.7031414404864356
39,0.7316926592458424
40,0.7612434607620683
41,0.7915703635199083
42,0.822305778353465
43,0.8529386403184945
44,0.8828235614310412
45,0.9111984059514867
46,0.9372097149307266
47,0.959944953946287
48,0.9784701527371754
49,0.9918711707860076
50,0.9992965780966467
51,1.0
52,0.9933797477125632
53,0.9790136453720159
54,0.9566871658713877
55,0.9264132923496889
56,0.8884429143608423
57,0.8432650273816766
58,0.7915965075143322
59,0.734361753590169
60,0.6726629989370513
61,0.607742567806646
62,0.5409387617438213
63,0.47363738714934334
64,0.4072211595191048
65,0.34301933031673204
66,0.28225987318116946
67,0.2260264375969857
68,0.17522203703143588
69,0.1305410976323623
70,0.092451070949194
71,0.0611843321755494
72,0.036740569612878846
73,0.01889934864877157
74,0.00724203201184694
75,0.0011817836611413511
76,0.0
77,0.0028872188688197813
78,0.008986368700294485
79,0.017436146305584956
