,Intensity
0,0.014719132513592635
1,0.02084885104987501
2,0.027102952277315805
3,0.033275397882497344
4,0.039291243703795824
5,0.04519728321705654
6,0.05114566577045763
7,0.05737176201479919
8,0.06416784967369976
9,0.071854397872182
10,0.0807508270935149
11,0.09114760992994897
12,0.10328145689230281
13,0.11731510957415253
14,0.13332295405402728
15,0.15128328910099043
16,0.17107765891371943
17,0.19249721373523032
18,0.21525561987093206
19,0.23900762920109508
20,0.26337206124512375
21,0.2879576690886682
22,0.3123901705857276
23,0.3363386394948901
24,0.3595394729912357
25,0.3818162814827817
26,0.40309427683831983
27,0.42340805318727087
28,0.44290204247784953
29,0.46182336298032606
30,0.480507238038226
31,0.4993556182707137
32,0.5188100667927449
33,0.5393203390130071
34,0.5613103842565691
35,0.5851436980415714
36,0.6110900486812066
37,0.6392955832419825
38,0.6697581853312795
39,0.7023097166414685
40,0.7366064376478533
41,0.7721284877874811
42,0.8081888337879062
43,0.8439515918382
44,0.8784591222110324
45,0.9106668114192694
46,0.939484023621416
47,0.9638193438433862
48,0.9826279708606261
49,0.994958962495626
50,1.0
51,0.9971174240949116
52,0.9858894995566759
53,0.9661311779750408
54,0.9379090336188926
55,0.9015455243190403
56,0.8576122531035569
57,0.8069124495943832
58,0.7504534243843662
59,0.6894102466808005
60,0.6250823292919205
61,0.5588449527724644
62,0.492098004047535
63,0.4262143314828916
64,0.3624901217924193
65,0.30209958457936276
66,0.2460559944682869
67,0.1951808016530285
68,0.15008209768630476
69,0.11114323735034633
70,0.07852189556674226
71,0.0521593084029046
72,0.03179893745675965
73,0.01701333413627732
74,0.007237588768992788
75,0.0018074492368823196
76,0.0
77,0.0010747141268842046
78,0.004312731111899832
79,0.009052368175119414
