,Intensity
0,0.002732322862750974
1,0.006278265128668192
2,0.01092370069950787
3,0.016510343018543722
4,0.02296266958867302
5,0.03027912595932984
6,0.038518734237807
7,0.04778420719817449
8,0.058202850240594475
9,0.0699066350948656
10,0.08301284625141422
11,0.09760663349871225
12,0.11372665636512902
13,0.1313547879953219
14,0.1504105703579411
15,0.17075079626763107
16,0.19217425540826744
17,0.21443134149808185
18,0.23723789615768898
19,0.26029238107870634
20,0.2832952407327914
21,0.3059691569664565
22,0.3280788143268033
23,0.34944879628737413
24,0.369978318297206
25,0.3896516694931028
26,0.4085434720768768
27,0.4268181626856271
28,0.44472343705119527
29,0.46257775880948404
30,0.48075239497467415
31,0.49964878351952
32,0.5196723427421089
33,0.5412040796795653
34,0.5645715307874536
35,0.5900206613442562
36,0.6176903539824294
37,0.6475910297237397
38,0.6795887702812885
39,0.713396056449292
40,0.7485699168684334
41,0.7845179108608122
42,0.8205119678191248
43,0.8557096951192912
44,0.8891823687228207
45,0.919948457072533
46,0.9470112194213918
47,0.9693986814686377
48,0.9862041375041489
49,0.9966252681272236
50,1.0
51,0.9958373678195082
52,0.9838418624006168
53,0.9639300512906213
54,0.9362386242887606
55,0.9011234268114717
56,0.8591494780101926
57,0.8110724054253038
58,0.7578121411953153
59,0.7004200950283054
60,0.6400413271703216
61,0.5778734746783607
62,0.5151243247888576
63,0.45296997320908744
64,0.3925154510255936
65,0.33475955510933264
66,0.28056538189822106
67,0.23063775628185715
68,0.18550838283835938
69,0.14552914560272168
70,0.11087356640820915
71,0.08154602279655511
72,0.057397946126444215
73,0.03814988866879016
74,0.023418082200135786
75,0.012743923210933785
76,0.005624720233403194
77,0.0015440309871680715
78,0.0
79,0.0005302750779921338
