,Intensity
0,0.012500308642475871
1,0.01554329426521727
2,0.01787057412061178
3,0.01941808395739356
4,0.02027801142366174
5,0.020681114128162578
6,0.020971421688195158
7,0.02157506376949737
8,0.022965265491959385
9,0.02562573016739639
10,0.030014678197985336
11,0.03653172848537017
12,0.04548960067447944
13,0.05709229582843973
14,0.07142099885843357
15,0.0884284625850756
16,0.1079421088883893
17,0.12967554744953294
18,0.1532476980542314
19,0.17820823804213773
20,0.20406770907207733
21,0.23033032933924705
22,0.25652738545827175
23,0.2822490325239661
24,0.30717241429075737
25,0.3310842235164577
26,0.35389614371425204
27,0.37565202978425444
28,0.39652617270907115
29,0.41681252499109517
30,0.4369053084621519
31,0.45727195327334413
32,0.47841979587809197
33,0.5008583668068831
34,0.5250594022739566
35,0.5514168988979349
36,0.5802095863207812
37,0.611568113733585
38,0.6454490362130658
39,0.6816173556503596
40,0.7196389360465728
41,0.7588835970973632
42,0.7985391209870857
43,0.8376358160058482
44,0.8750806992916415
45,0.9096998216686135
46,0.940286790105859
47,0.9656551739267906
48,0.9846922305375911
49,0.9964112697320872
50,1.0
51,0.9948623655235693
52,0.9806516808625902
53,0.9572932866300776
54,0.9249954622410868
55,0.8842479142789571
56,0.835807780526371
57,0.7806737174246742
58,0.7200492394146493
59,0.6552970204269848
60,0.587886322000838
61,0.5193360550601369
62,0.4511561951959973
63,0.3847903432747619
64,0.3215621507559106
65,0.2626281164487429
66,0.2089389202536622
67,0.16121100828142204
68,0.11990960702334712
69,0.0852437508713922
70,0.057173289101835924
71,0.035427228479681605
72,0.0195321983468038
73,0.00884932649657047
74,0.002617412388493109
75,0.0
76,0.00013380002642404917
77,0.0021758971541767595
78,0.005347302080021368
79,0.008970661642487724
