,Intensity
0,0.0021743952712606363
1,0.004024384165763568
2,0.0059124734091945816
3,0.00764836210858861
4,0.00917352247886113
5,0.010553476662016482
6,0.01196300359558113
7,0.013665414641585138
8,0.01598734580715425
9,0.01929073586381562
10,0.0239437820125033
11,0.030292682102080838
12,0.03863588489562147
13,0.049202383510745316
14,0.06213531351193249
15,0.07748177265812914
16,0.09518938440261088
17,0.11510970507474569
18,0.13700814988090068
19,0.1605797101483129
20,0.1854693769800645
21,0.21129589542288688
22,0.2376772652870056
23,0.26425629204155415
24,0.2907244804215928
25,0.3168426553662324
26,0.3424568846089472
27,0.36750855399443283
28,0.3920377947118103
29,0.4161798612780896
30,0.44015448741036506
31,0.46424867926967767
32,0.4887938169576769
33,0.5141383016505909
34,0.5406172858111186
35,0.5685212395899985
36,0.5980652245202761
37,0.6293607580331587
38,0.6623920571801611
39,0.6969982512498348
40,0.7328628605699482
41,0.769511467853911
42,0.8063180786537537
43,0.842520201927032
44,0.8772422056950168
45,0.9095260423371854
46,0.9383680186621685
47,0.9627599308987342
48,0.9817326141984404
49,0.9943997857088519
50,1.0
51,0.9979345899223715
52,0.9877996329727114
53,0.9694102549672112
54,0.9428159455946343
55,0.9083059955956748
56,0.8664046502618323
57,0.8178560832791041
58,0.7635998018769975
59,0.704737572054769
60,0.6424933761167877
61,0.5781682614955037
62,0.5130921915881105
63,0.44857515286088956
64,0.38585980034258877
65,0.3260778345726262
66,0.27021210207136076
67,0.21906610940330806
68,0.17324225422065853
69,0.1331296260873034
70,0.09890173951519311
71,0.07052405764393058
72,0.047770674112052644
73,0.030249068809513283
74,0.017431464020374945
75,0.008691001094260941
76,0.0033407497533421192
77,0.0006734625510515365
78,0.0
79,0.0006844754851447363
