Time,Intensity,Voltage
0.0001,2.11801513,0.33701006
0.00011,2.10595483,0.33701006
0.00012,2.11399503,0.33701006
0.00013000000000000002,2.09590458,0.33701006
0.00014,2.10595483,0.43751257
0.00015,2.08786438,0.38726131
0.00016,2.07379403,0.33701006
0.00017,2.07178398,0.53801508
0.00018,2.09389453,0.53801508
0.00019,2.07781413,0.58826634
0.0002,2.07379403,0.33701006
0.00021,2.06776388,0.53801508
0.00022,2.06575383,0.6385175999999999
0.00023,2.07580408,0.58826634
0.00024,2.06575383,0.53801508
0.00025,2.05168348,0.53801508
0.00026000000000000003,2.06575383,0.53801508
0.00027,2.04364328,0.58826634
0.00028,2.05771363,0.73902011
0.00029,2.02957292,0.73902011
0.0003,2.02957292,0.83952262
0.00031,2.05570358,0.78927137
0.00032,2.04967343,0.94002514
0.00033,2.04364328,0.78927137
0.00034,2.02957292,0.94002514
0.00035,2.01349252,0.94002514
0.00036,2.01751262,1.14103016
0.00037,2.01952267,0.99027639
0.00038,2.01349252,1.04052765
0.00039,2.00545232,1.14103016
0.0004,1.98535182,0.94002514
0.00041,1.99741212,1.09077891
0.00042,2.01751262,1.14103016
0.00043,2.00545232,1.34203519
0.00044,1.99339202,1.34203519
0.00045,2.00344227,1.19128142
0.00046,1.98535182,1.34203519
0.00047,1.99540207,1.34203519
0.00048,1.99339202,1.54304022
0.00049,1.98334177,1.34203519
0.0005,1.97329152,1.4425377
0.0005099999999999999,1.95520107,1.54304022
0.0005200000000000001,1.96927142,1.54304022
0.00053,1.96324127,1.69379399
0.00054,1.98535182,1.54304022
0.00055,1.97329152,1.59329147
0.00056,1.94515081,1.54304022
0.00057,1.96927142,1.94505027
0.00058,1.95319102,1.84454776
0.00059,1.94314076,1.74404524
0.0006,1.96123122,1.74404524
0.00061,1.94716087,1.94505027
0.00062,1.93309051,1.74404524
0.00063,1.93711061,1.99530153
0.00064,1.92103021,2.1460553
0.00065,1.91902016,2.09580404
0.00066,1.92505031,2.04555278
0.00067,1.93912066,2.19630655
0.0006799999999999999,1.91299001,2.1460553
0.0006900000000000001,1.91097996,2.19630655
0.0007,1.92907041,2.34706032
0.0007099999999999999,1.92304026,2.34706032
0.00072,1.88886941,2.34706032
0.00073,1.90896991,2.39731158
0.00074,1.91299001,2.34706032
0.00075,1.89489956,2.39731158
0.0007599999999999999,1.90494981,2.54806535
0.0007700000000000001,1.88082921,2.49781409
0.00078,1.89288951,2.54806535
0.00079,1.89489956,2.59831661
0.0008,1.89690961,2.54806535
0.00081,1.87881916,2.59831661
0.00082,1.89690961,2.54806535
0.0008300000000000001,1.87479906,2.74907038
0.00084,1.87278901,2.74907038
0.00085,1.88283926,2.9500754
0.00086,1.88484931,2.74907038
0.0008699999999999999,1.86474881,2.9500754
0.00088,1.86474881,2.74907038
0.0008900000000000002,1.86876891,2.79932163
0.0009,1.87278901,2.9500754
0.00091,1.87278901,3.15108043
0.00092,1.8567086,2.9500754
0.00093,1.87077896,2.9500754
0.00094,1.86474881,3.25158294
0.00095,1.86273876,3.10082917
0.00096,1.87278901,3.15108043
0.00097,1.8567086,3.15108043
0.00098,1.8567086,3.25158294
0.00099,1.8567086,3.35208546
0.001,1.8486684,3.15108043
0.00101,1.8366081000000003,3.55309048
0.00102,1.87278901,3.35208546
0.00103,1.87278901,3.40233671
0.00104,1.86474881,3.35208546
0.00105,1.84263825,3.50283923
0.00106,1.86072871,3.55309048
0.00107,1.86072871,3.40233671
0.00108,1.832588,3.55309048
0.00109,1.85469855,3.55309048
0.0011,1.8285679,3.55309048
0.00111,1.8366081000000003,3.75409551
0.00112,1.832588,3.55309048
0.00113,1.86675886,3.60334174
0.00114,1.86474881,3.95510054
0.00115,1.8567086,3.70384425
0.00116,1.8245478,3.75409551
0.00117,1.8285679,3.70384425
0.00118,1.8446483,3.75409551
0.00119,1.8245478,4.00535179
0.0012,1.8486684,3.75409551
0.00121,1.832588,3.95510054
0.00122,1.8285679,3.85459802
0.00123,1.8245478,4.10585431
0.00124,1.8165076,3.95510054
0.00125,1.85871866,4.15610556
0.00126,1.8245478,3.95510054
0.00127,1.81851765,4.00535179
0.00128,1.8084674,4.15610556
