timestamp,yaw,pitch,roll,q0,q1,q2,q3
1724551479750.0662,3.141592653589793,3.141592653589793,-0.0,0.0,0.0,0.0,0.0
1724551479865.857,-0.048302656625929086,-1.5583527864648068,0.05047150470352121,0.71148681640625,-0.70184326171875,0.034912109375,0.00054931640625
1724551479982.45,-0.048283636669436476,-1.5576567792977356,0.05066105133446434,0.71173095703125,-0.70159912109375,0.03497314453125,0.0006103515625
1724551480098.539,-0.04826577127227655,-1.5569607318829612,0.05067785160380464,0.71197509765625,-0.70135498046875,0.03497314453125,0.0006103515625
1724551480214.709,-0.04816093775305579,-1.5562642298959464,0.05078034698532522,0.71221923828125,-0.70111083984375,0.03497314453125,0.00067138671875
1724551480330.941,-0.04823754476556502,-1.5559159972002254,0.05087580043922427,0.71234130859375,-0.70098876953125,0.0350341796875,0.00067138671875
1724551480446.604,-0.04823754476556502,-1.5559159972002254,0.05087580043922427,0.71234130859375,-0.70098876953125,0.0350341796875,0.00067138671875
1724551480565.247,-0.04823754476556502,-1.5559159972002254,0.05087580043922427,0.71234130859375,-0.70098876953125,0.0350341796875,0.00067138671875
1724551480681.3208,-0.04814697345730855,-1.5555663819016305,0.050797035453372275,0.71246337890625,-0.7008056640625,0.03497314453125,0.00067138671875
1724551480797.565,-0.048129461475483575,-1.5548715829980138,0.0502956490088329,0.71270751953125,-0.70062255859375,0.0347900390625,0.00048828125
1724551480960.523,-0.04810672742402436,-1.5538245405796556,0.05032074451255341,0.71307373046875,-0.7001953125,0.0347900390625,0.00048828125
1724551481135.467,-0.04805199186596098,-1.5529432068273337,0.05414207104403045,0.71337890625,-0.6998291015625,0.0361328125,0.0018310546875
1724551481251.536,-0.047717998737414405,-1.5534642021343992,0.05447179830554691,0.71319580078125,-0.70001220703125,0.0361328125,0.0020751953125
1724551481367.399,-0.047711806787894995,-1.5529437451665218,0.05362047378571099,0.71337890625,-0.6998291015625,0.03582763671875,0.00177001953125
1724551481483.383,-0.047559795666895284,-1.5531244429959894,0.05154180919359438,0.71331787109375,-0.699951171875,0.0350341796875,0.0010986328125
1724551481599.103,-0.047573378597698286,-1.5533026276028803,0.05015580407385898,0.7132568359375,-0.7000732421875,0.0345458984375,0.0006103515625
1724551481715.3699,-0.047585795595275315,-1.5534778985887223,0.04928796075374164,0.71319580078125,-0.70013427734375,0.03424072265625,0.00030517578125
1724551481832.041,-0.047594531150022525,-1.5538265326664162,0.04927966563617507,0.71307373046875,-0.70025634765625,0.03424072265625,0.00030517578125
1724551481948.407,-0.047521952476950825,-1.554523127452874,0.04969416459103158,0.71282958984375,-0.70050048828125,0.03436279296875,0.00048828125
1724551482064.041,-0.047593943677669504,-1.5543474632576824,0.05082190032720256,0.712890625,-0.700439453125,0.0347900390625,0.0008544921875
1724551482238.666,-0.047710601566601535,-1.5550462886124945,0.04933773153043945,0.712646484375,-0.70068359375,0.0343017578125,0.00030517578125
1724551482413.9658,-0.04736060009251882,-1.55590815723957,0.053114514671467855,0.71234130859375,-0.700927734375,0.0355224609375,0.00177001953125
1724551482589.658,0.027108552165950844,1.5625807519977504,0.04714019645832166,0.71246337890625,1.2991943359375,0.03485107421875,0.0009765625
1724551482705.3499,-0.047455943510102336,-1.5559112876707377,0.051992293630532704,0.71234130859375,-0.700927734375,0.03515625,0.0013427734375
1724551482830.027,1.2235506969797678,-1.5558273595332583,nan,0.71240234375,-0.70086669921875,-1.96466064453125,0.00152587890625
1724551482956.676,-0.04744431086596081,-1.5557349598157018,0.05286020470666496,0.71240234375,-0.70086669921875,0.03546142578125,0.00164794921875
1724551483072.766,-0.04744533902442898,-1.5555625464584988,0.05217331252990456,0.71246337890625,-0.7008056640625,0.03521728515625,0.00140380859375
1724551483189.042,-0.047451032894807885,-1.555564070671467,0.0514823118929617,0.71246337890625,-0.7008056640625,0.03497314453125,0.00115966796875
1724551483305.205,-0.0474497835060137,-1.5553927919081385,0.05062283301306276,0.7125244140625,-0.7008056640625,0.03466796875,0.0008544921875
1724551483421.2698,-0.047436359469040595,-1.554870195466203,0.05063523176547514,0.71270751953125,-0.70062255859375,0.03466796875,0.0008544921875
1724551483537.927,-0.047415371363811076,-1.5541726020052322,0.05099726087431349,0.71295166015625,-0.70037841796875,0.0347900390625,0.0009765625
1724551483654.306,-0.04740391895651154,-1.5538211579554737,0.051696391122200806,0.71307373046875,-0.7001953125,0.0350341796875,0.001220703125
1724551483830.547,-0.04738431563669939,-1.5529500542697605,0.05137156160392205,0.71337890625,-0.69989013671875,0.034912109375,0.0010986328125
1724551483973.956,-0.04728473448907231,-1.552600111917293,0.051810858643209674,0.7135009765625,-0.69976806640625,0.0350341796875,0.00128173828125
1724551484090.3909,-0.04727267110253494,-1.5520771373976008,0.0516504864273405,0.71368408203125,-0.6995849609375,0.03497314453125,0.001220703125
1724551484207.221,-0.047261752781497406,-1.5517277664402922,0.05183148719066356,0.71380615234375,-0.699462890625,0.0350341796875,0.00128173828125
1724551484323.488,-0.04725715229949598,-1.5515532533720857,0.051835612902803176,0.7138671875,-0.69940185546875,0.0350341796875,0.00128173828125
1724551484439.42,-0.047161818617742955,-1.551377462246827,0.052270727562798235,0.71392822265625,-0.6993408203125,0.03515625,0.00146484375
1724551484555.665,-0.04687833233277139,-1.5510201940846653,0.05408998228737269,0.71405029296875,-0.69915771484375,0.03570556640625,0.002197265625
1724551484671.5479,-0.04644554409755207,-1.5518801869125223,0.05657037406705963,0.7137451171875,-0.699462890625,0.03643798828125,0.00323486328125
1724551484788.203,-0.04620936255968666,-1.5530930691891,0.05783544342075077,0.71331787109375,-0.69989013671875,0.03680419921875,0.0037841796875
1724551484904.519,-0.05624439040639734,-1.5452509132244086,0.05962326787678058,0.716064453125,-0.69683837890625,0.04095458984375,0.00067138671875
1724551485071.6099,-0.07181396260079291,-1.499929534616715,0.05112310873449753,0.73162841796875,-0.6802978515625,0.04315185546875,-0.00885009765625
1724551485247.539,-0.039373846446765885,-1.493986815180367,0.02527278721798307,0.73370361328125,-0.6790771484375,0.02264404296875,-0.005859375
1724551485364.198,-0.04148655442361569,-1.5338962393232327,0.016308494116444205,0.719970703125,-0.69366455078125,0.020263671875,-0.00927734375
1724551485479.989,-0.025115673936795677,-1.568628973210459,0.001839638793986818,0.70782470703125,-0.706298828125,0.009521484375,-0.00823974609375
1724551485596.042,0.013795122324302437,-1.5961924236183829,0.015022850350817903,0.697998046875,-0.71600341796875,0.00030517578125,0.01019287109375
1724551485712.509,-0.024264445210733093,-1.64204840735465,0.06729993351521302,0.68133544921875,-0.7310791015625,0.03179931640625,0.016357421875
1724551485833.184,-0.060248129130610284,-1.6593372629053682,0.09452781192289067,0.67510986328125,-0.735595703125,0.0540771484375,0.0145263671875
1724551485949.971,-0.1192638421888842,-1.6490169787844995,0.0936722615451846,0.67901611328125,-0.730224609375,0.075439453125,-0.006103515625
1724551486066.0442,-0.18253339186433926,-1.6419116060732282,0.09526855117550634,0.68109130859375,-0.7249755859375,0.09893798828125,-0.02734375
1724551486181.427,-0.24928457038644125,-1.6390573495862617,0.10901471095765972,0.68121337890625,-0.719482421875,0.12762451171875,-0.04522705078125
1724551486349.9219,-0.31456072152861125,-1.6329455526459613,0.10956571290204806,0.68157958984375,-0.7127685546875,0.1510009765625,-0.06768798828125
1724551486524.761,-0.38453672350949936,-1.5964106089384287,0.11565670691831224,0.69189453125,-0.69403076171875,0.17620849609375,-0.092529296875
1724551486640.228,-0.44530751534735963,-1.5766568005868797,0.09774983903921454,0.6944580078125,-0.6832275390625,0.19000244140625,-0.1217041015625
1724551486756.727,-0.47613605522069374,-1.565353566837073,0.08802744468370984,0.6956787109375,-0.67730712890625,0.19647216796875,-0.13690185546875
1724551486873.081,-0.5184730069787612,-1.551846267819993,0.07335960137269813,0.696044921875,-0.6697998046875,0.2047119140625,-0.15802001953125
1724551486989.155,-0.5726928361800326,-1.5450959130668267,0.06263791388332159,0.69281005859375,-0.66290283203125,0.21856689453125,-0.18121337890625
1724551487105.916,-0.6161552049424471,-1.536570507687157,0.061544356051597124,0.69140625,-0.6551513671875,0.231689453125,-0.19757080078125
1724551487222.187,-0.654056244034135,-1.513064763083779,0.08397218382198811,0.69732666015625,-0.6396484375,0.24920654296875,-0.20611572265625
1724551487337.974,-0.7372599145486577,-1.496521886427172,0.08767845468030176,0.6937255859375,-0.62249755859375,0.27490234375,-0.23602294921875
1724551487454.212,-0.783933785623802,-1.4758929369333078,0.09244902208061304,0.69488525390625,-0.6080322265625,0.288330078125,-0.25360107421875
1724551487629.866,-0.8534918194809707,-1.466101168319354,0.08086715542338463,0.6871337890625,-0.59619140625,0.3040771484375,-0.28271484375
1724551487805.51,-0.8494149702380671,-1.4784420863982322,0.07705522643126357,0.68353271484375,-0.6016845703125,0.3033447265625,-0.2806396484375
1724551487921.8499,-0.887509707671454,-1.4946562034595785,0.07206776618849076,0.67254638671875,-0.60211181640625,0.31549072265625,-0.2926025390625
1724551488040.441,-0.847931203556027,-1.4916904688356232,0.05153538571447921,0.67645263671875,-0.61053466796875,0.29632568359375,-0.2861328125
1724551488158.34,-0.8347881573049818,-1.49904517480487,0.008587510633321438,0.67034912109375,-0.62152099609375,0.279052734375,-0.2940673828125
1724551488274.873,-0.8588943746306134,-1.4673233224699198,0.02136714918123055,0.67822265625,-0.60546875,0.2860107421875,-0.302734375
1724551488390.465,-0.8710782923145084,-1.465590140065207,0.06882520906295937,0.6832275390625,-0.5953369140625,0.30523681640625,-0.29254150390625
1724551488506.737,-0.937682861868481,-1.4867753128192656,0.11900119349123918,0.67376708984375,-0.5828857421875,0.34429931640625,-0.296142578125
1724551488623.198,-0.9871421887616729,-1.5283315497727517,0.12376046406294508,0.65484619140625,-0.5870361328125,0.36651611328125,-0.3037109375
1724551488741.123,-0.9420932318873791,-1.5290845968761588,0.10275036681148741,0.65838623046875,-0.59918212890625,0.34674072265625,-0.29541015625
1724551488909.162,-0.968111687885118,-1.4707696493078823,0.0963645371161156,0.670654296875,-0.57647705078125,0.34344482421875,-0.31610107421875
1724551489084.002,-1.0382932927534785,-1.4421836248466433,0.12635176985025948,0.6715087890625,-0.54852294921875,0.3680419921875,-0.335693359375
1724551489200.2202,-1.072373174285305,-1.4465371502836715,0.11118992186906167,0.6622314453125,-0.54681396484375,0.3734130859375,-0.35076904296875
1724551489316.659,-1.0776213484841346,-1.456323389375819,0.10401284316298287,0.65753173828125,-0.550537109375,0.37432861328125,-0.352783203125
1724551489433.5452,-1.077168690323913,-1.487326237733332,0.09545093554992373,0.64764404296875,-0.5625,0.37701416015625,-0.349365234375
1724551489549.092,-1.0450869819730366,-1.4911569110518412,0.09958805406562406,0.6527099609375,-0.56890869140625,0.369873046875,-0.33697509765625
1724551489665.301,-1.0786971102301337,-1.469320599294089,0.09618910542827382,0.65252685546875,-0.55621337890625,0.37451171875,-0.35302734375
1724551489781.6912,-1.1131546852900756,-1.4511562103023734,0.07043907142951604,0.64715576171875,-0.54913330078125,0.3726806640625,-0.3751220703125
1724551489897.002,-1.1089321199774402,-1.4405033198668042,0.05189376837858119,0.6478271484375,-0.55029296875,0.36370849609375,-0.38104248046875
1724551490013.392,-1.0731205651526958,-1.4575582656934865,0.03029987398265875,0.646240234375,-0.5665283203125,0.35009765625,-0.37261962890625
1724551490187.9858,-1.039072850748159,-1.4931848477366503,0.012353041525329228,0.63922119140625,-0.5872802734375,0.34112548828125,-0.36077880859375
1724551490363.073,-1.0390634507436332,-1.5189643344517325,-0.003481782557059061,0.62890625,-0.59832763671875,0.34075927734375,-0.361083984375
1724551490479.175,-1.0213063000155724,-1.5271447103605946,-0.013060851685789939,0.62799072265625,-0.6055908203125,0.3338623046875,-0.35699462890625
1724551490595.257,-1.0155441342717726,-1.526685248014719,-0.009530412881481348,0.6297607421875,-0.60577392578125,0.3331298828125,-0.35418701171875
1724551490710.969,-1.012112053306013,-1.5332361066842335,-0.0046265066804328046,0.62921142578125,-0.6075439453125,0.33477783203125,-0.35052490234375
1724551490827.506,-1.0426995691746068,-1.5325967329225474,0.004913752183178771,0.6256103515625,-0.6004638671875,0.346923828125,-0.35736083984375
1724551490943.718,-1.0856947880321701,-1.5508653495305014,-0.009766644535658137,0.60968017578125,-0.6011962890625,0.358642578125,-0.371826171875
1724551491059.355,-1.0956717218124554,-1.5394660409271659,-0.011537979240379553,0.61090087890625,-0.59625244140625,0.35894775390625,-0.37744140625
1724551491176.157,-1.1134250420914578,-1.5175766253316005,-0.0037538273875626187,0.61541748046875,-0.5848388671875,0.36236572265625,-0.384521484375
1724551491293.0342,-1.0706388429549227,-1.4996038497279462,0.002169990752464655,0.62982177734375,-0.58575439453125,0.34832763671875,-0.3726806640625
1724551491466.301,-1.071519332328706,-1.5175952883177364,0.00546894713533571,0.62493896484375,-0.59063720703125,0.35296630859375,-0.36883544921875
1724551491641.204,-1.097985240915535,-1.5585747421231257,-0.008362576977171358,0.6053466796875,-0.60101318359375,0.3641357421875,-0.37371826171875
1724551491756.9758,-1.0989480944966337,-1.5677684623161368,0.014017161783928134,0.60650634765625,-0.5994873046875,0.3729248046875,-0.3656005859375
1724551491873.204,-1.0792826334175958,-1.5616740314386415,0.027987445730682212,0.6143798828125,-0.59869384765625,0.37017822265625,-0.35650634765625
1724551491990.4429,-1.1665328711304592,-1.524683880596759,0.03642239253870838,0.6104736328125,-0.569091796875,0.39129638671875,-0.38775634765625
1724551492106.8672,-1.2246752129363867,-1.5314897472689455,0.048097474241690835,0.59930419921875,-0.5570068359375,0.41241455078125,-0.40057373046875
1724551492222.921,-1.2327593847562492,-1.5546108833358685,0.06331543443842935,0.59417724609375,-0.5589599609375,0.42364501953125,-0.39373779296875
1724551492339.015,-1.240531141863119,-1.5723869813808335,0.0638167011561504,0.5877685546875,-0.56243896484375,0.429443359375,-0.39208984375
1724551492455.18,-1.254248296833488,-1.5752895542261962,0.05673224429229135,0.58282470703125,-0.5618896484375,0.43194580078125,-0.3975830078125
1724551492571.037,-1.2484359469719717,-1.5701284454154179,0.05802890938021739,0.585693359375,-0.56134033203125,0.42962646484375,-0.3966064453125
1724551492744.7,-1.2475222447071743,-1.5297296944305099,0.045511875817283054,0.59466552734375,-0.55230712890625,0.41766357421875,-0.40850830078125
1724551492920.073,-1.2401295143469844,-1.5415328210045196,0.029709425368956505,0.58978271484375,-0.56072998046875,0.4134521484375,-0.40838623046875
1724551493039.551,-1.2347637286337863,-1.5609657095718654,0.028479827324947485,0.58514404296875,-0.56781005859375,0.41552734375,-0.40313720703125
1724551493156.2258,-1.2475108160123036,-1.570435063382845,0.030676921930680435,0.580322265625,-0.56744384765625,0.42169189453125,-0.40423583984375
1724551493271.955,-1.2547083458850683,-1.5826159299192712,0.030803470224366546,0.575439453125,-0.56939697265625,0.42620849609375,-0.4036865234375
1724551493388.319,-1.287041960845986,-1.5763140745768522,0.004730078334761272,0.56512451171875,-0.56622314453125,0.4267578125,-0.4217529296875
1724551493504.41,-1.29951371891562,-1.5810162111030752,0.004786964161673047,0.5611572265625,-0.56488037109375,0.43133544921875,-0.42425537109375
1724551493620.187,-1.275900159378219,-1.6071069096238846,0.026136602345742988,0.56317138671875,-0.57281494140625,0.43597412109375,-0.40582275390625
1724551493736.605,-1.288477346859373,-1.6289973690566122,0.02603637283643469,0.5543212890625,-0.576171875,0.4439697265625,-0.404541015625
1724551493853.053,-1.2820618853401726,-1.6270322183990689,0.030138771029432333,0.55706787109375,-0.576171875,0.44281005859375,-0.4019775390625
1724551494023.357,-1.2377142972840602,-1.6313027947669858,0.0342674037138683,0.5654296875,-0.58624267578125,0.43194580078125,-0.38739013671875
1724551494198.622,-1.2319571146495405,-1.6193712780405152,0.01215174898121446,0.56549072265625,-0.58856201171875,0.4217529296875,-0.3948974609375
1724551494374.5461,-1.220949054981515,-1.611786774856889,-0.002118305956050965,0.56695556640625,-0.591552734375,0.4129638671875,-0.3975830078125
1724551494490.917,-1.2371849722561081,-1.6158218433287526,-0.020158702487341154,0.5587158203125,-0.5928955078125,0.4134521484375,-0.4066162109375
1724551494607.2,-1.225204077511482,-1.622146047544576,-0.0175041479663624,0.559814453125,-0.59661865234375,0.41192626953125,-0.40118408203125
1724551494722.719,-1.2300703725109845,-1.6252678974599537,-0.012736769171950399,0.55889892578125,-0.5955810546875,0.4154052734375,-0.4005126953125
1724551494839.478,-1.22194267985564,-1.616131149962918,-0.010791086475573678,0.56365966796875,-0.59429931640625,0.41168212890625,-0.3995361328125
1724551494956.049,-1.2465535224378606,-1.5905031760055013,-0.009823778328545422,0.56640625,-0.581787109375,0.41400146484375,-0.4114990234375
1724551495071.4878,-1.2487984672503976,-1.5844569870543757,-0.0005681589551470071,0.56964111328125,-0.57769775390625,0.416015625,-0.41070556640625
1724551495187.468,-1.2331983618418685,-1.587296691795025,-0.0018866818415319356,0.57171630859375,-0.58203125,0.4117431640625,-0.40606689453125
1724551495303.804,-1.2326893532757763,-1.5910101233457634,-0.0004528314029958234,0.571044921875,-0.5828857421875,0.4127197265625,-0.40472412109375
1724551495419.922,-1.2185632757717195,-1.6035031308978036,0.006490879635670919,0.5716552734375,-0.58795166015625,0.41302490234375,-0.39605712890625
1724551495584.689,-1.1984947198193427,-1.5845239953777202,0.0007306710535748545,0.58001708984375,-0.5877685546875,0.40179443359375,-0.3958740234375
