timestamp,longitude,latitude,altitude
1724816115592.4011,32.881783416666664,-117.23384481666666,141.29
1724816116850.2778,0.0,0.0,None
1724816118138.374,0.0,0.0,None
1724816119791.45,32.881781,-117.23383933333334,141.233
1724816121070.475,32.881777633333336,-117.2338268,141.062
1724816122349.18,32.881775166666664,-117.23380506666666,140.918
1724816123909.992,32.881776466666665,-117.23379593333334,140.918
1724816125189.47,32.8817767,-117.233799,140.743
1724816126469.513,32.8817767,-117.233799,140.743
1724816127750.0,32.88177815,-117.23379381666666,140.645
1724816129029.5488,32.8817769,-117.23379908333334,140.493
1724816130307.522,32.88177708333333,0.0,None
1724816131586.8088,32.88177708333333,-117.2338032,None
1724816133148.5469,32.88177721666667,-117.23383673333333,140.223
1724816134426.574,32.88177721666667,-117.23383673333333,140.223
1724816136016.003,0.0,0.0,140.223
1724816137597.413,0.0,0.0,140.223
1724816139178.859,0.0,0.0,140.223
1724816140244.4912,0.0,0.0,140.223
1724816141761.458,32.8817274,-117.23397603333333,139.463
1724816143279.439,32.88172041666667,-117.23397818333333,139.426
1724816144561.0098,32.88171248333333,-117.23398115,139.404
1724816146121.8901,0.0,0.0,None
1724816147399.7368,0.0,0.0,None
1724816148678.041,0.0,0.0,None
1724816149957.469,32.881706216666664,-117.23399803333334,139.336
1724816151237.5232,32.88171105,-117.23399711666667,139.29
1724816152516.9211,32.8817138,-117.23399571666667,139.297
1724816154124.369,32.8817078,-117.23398711666667,139.297
1724816155403.757,32.88170973333333,-117.23399223333334,139.166
1724816156682.2961,32.88170973333333,-117.23399223333334,139.166
1724816157961.718,32.881707033333335,-117.23400956666667,139.03
1724816159285.019,32.881702233333336,-117.23402111666667,138.988
1724816160570.252,0.0,0.0,None
1724816161848.416,32.8816949,-117.23402653333333,None
1724816163127.736,32.88169085,-117.23404911666667,139.003
1724816164603.602,32.881687416666665,-117.2340572,139.023
1724816165877.514,32.881687416666665,-117.2340572,139.023
1724816167156.86,32.881681916666665,-117.23404016666667,139.08
1724816168434.8281,32.881677683333336,0.0,None
1724816169714.3591,32.881677683333336,-117.23403696666666,None
1724816170996.5552,32.8816916,-117.2339891,None
1724816172559.556,32.881679416666664,-117.23395141666667,139.493
1724816173838.042,32.881679416666664,-117.23395141666667,139.493
1724816175160.6792,32.88166868333333,-117.23396093333334,None
1724816176446.0398,0.0,0.0,None
1724816177721.946,32.8816587,-117.23396428333334,None
1724816179001.46,32.881645516666666,0.0,139.303
1724816180450.613,32.88163601666667,-117.23395411666667,139.243
1724816181967.33,32.8816338,-117.23397578333334,139.115
1724816183241.898,32.8816338,-117.23397578333334,139.115
1724816184519.706,0.0,0.0,None
1724816185797.2861,32.88162938333333,-117.23400385,None
1724816187075.298,32.88163551666667,-117.23402615,138.828
1724816188658.19,32.881644183333336,-117.23402883333333,138.69
1724816190241.456,32.88163665,-117.23404895,138.521
