frame,timestamp
frame1,1725077288932.2358
frame2,1725077289460.761
frame3,1725077289790.923
frame4,1725077290128.0168
frame5,1725077290457.52
frame6,1725077290791.0571
frame7,1725077291125.119
frame8,1725077291457.013
frame9,1725077291789.9512
frame10,1725077292123.156
frame11,1725077292458.5
frame12,1725077292789.5068
frame13,1725077293126.098
frame14,1725077293457.4448
frame15,1725077293789.871
frame16,1725077294122.312
frame17,1725077294455.689
frame18,1725077294788.471
frame19,1725077295121.5
frame20,1725077295459.378
frame21,1725077295788.2422
frame22,1725077296123.3699
frame23,1725077296454.662
frame24,1725077296788.179
frame25,1725077297120.975
frame26,1725077297454.577
frame27,1725077297787.109
frame28,1725077298120.654
frame29,1725077298456.44
frame30,1725077298853.4119
frame31,1725077299187.178
frame32,1725077299520.087
frame33,1725077299854.5051
frame34,1725077300186.25
frame35,1725077300519.331
frame36,1725077300853.386
frame37,1725077301185.588
frame38,1725077301520.051
frame39,1725077301852.125
frame40,1725077302186.887
frame41,1725077302530.2988
frame42,1725077302852.7651
frame43,1725077303184.8928
frame44,1725077303519.5269
frame45,1725077303853.758
frame46,1725077304184.3801
frame47,1725077304518.507
frame48,1725077304850.889
frame49,1725077305184.3618
frame50,1725077305517.098
frame51,1725077305851.592
frame52,1725077306183.396
frame53,1725077306517.3599
frame54,1725077306850.095
frame55,1725077307184.1099
frame56,1725077307519.0
frame57,1725077307916.7422
frame58,1725077308250.1062
frame59,1725077308583.259
frame60,1725077308916.975
frame61,1725077309249.829
frame62,1725077309582.44
frame63,1725077309916.221
frame64,1725077310248.413
frame65,1725077310585.105
frame66,1725077310914.8618
frame67,1725077311250.762
frame68,1725077311581.134
frame69,1725077311916.131
frame70,1725077312247.664
frame71,1725077312581.39
frame72,1725077312913.746
frame73,1725077313248.068
frame74,1725077313583.014
frame75,1725077313913.894
frame76,1725077314246.9658
frame77,1725077314581.582
frame78,1725077314913.527
frame79,1725077315246.712
frame80,1725077315580.901
frame81,1725077315914.645
frame82,1725077316246.482
frame83,1725077316583.893
frame84,1725077316912.6958
frame85,1725077317247.401
frame86,1725077317578.2969
frame87,1725077317914.5989
frame88,1725077318245.372
frame89,1725077318579.448
frame90,1725077318911.419
frame91,1725077319310.938
frame92,1725077319645.8408
frame93,1725077319979.0981
frame94,1725077320311.229
frame95,1725077320643.471
frame96,1725077320979.072
frame97,1725077321309.9739
frame98,1725077321643.804
frame99,1725077321976.5261
frame100,1725077322310.884
frame101,1725077322712.817
frame102,1725077323054.25
frame103,1725077323442.437
frame104,1725077323775.9348
frame105,1725077324111.756
frame106,1725077324441.731
frame107,1725077324775.471
frame108,1725077325108.5178
frame109,1725077325443.635
frame110,1725077325774.592
frame111,1725077326108.16
frame112,1725077326442.485
frame113,1725077326774.617
frame114,1725077327108.065
frame115,1725077327440.835
frame116,1725077327774.6301
frame117,1725077328108.292
frame118,1725077328440.1282
frame119,1725077328773.4238
frame120,1725077329106.7568
frame121,1725077329706.23
frame122,1725077330041.931
frame123,1725077330372.303
frame124,1725077330707.1382
frame125,1725077331038.764
frame126,1725077331372.319
frame127,1725077331705.345
frame128,1725077332038.487
frame129,1725077332371.533
frame130,1725077332706.303
frame131,1725077333039.998
frame132,1725077333391.368
frame133,1725077333704.8809
frame134,1725077333971.2441
frame135,1725077334237.4312
frame136,1725077334770.236
frame137,1725077335038.187
frame138,1725077335370.1401
frame139,1725077335638.777
frame140,1725077335970.257
frame141,1725077336237.061
frame142,1725077336570.525
frame143,1725077336903.149
frame144,1725077337237.373
frame145,1725077337571.045
frame146,1725077337903.081
frame147,1725077338236.379
frame148,1725077338590.222
frame149,1725077338968.532
frame150,1725077339302.8691
frame151,1725077340967.808
frame152,1725077341304.656
frame153,1725077341633.6602
frame154,1725077341967.677
frame155,1725077342300.2341
frame156,1725077342633.208
frame157,1725077342966.8591
frame158,1725077343299.671
frame159,1725077343633.019
frame160,1725077344033.802
frame161,1725077344366.061
frame162,1725077344700.409
frame163,1725077345032.885
frame164,1725077345366.079
frame165,1725077345699.303
frame166,1725077346031.5051
frame167,1725077346366.749
frame168,1725077346697.983
frame169,1725077347035.096
frame170,1725077347364.322
frame171,1725077347698.488
frame172,1725077348031.363
frame173,1725077348364.1392
frame174,1725077348697.103
frame175,1725077349030.455
frame176,1725077349363.3389
frame177,1725077349697.988
frame178,1725077350029.928
frame179,1725077350367.817
frame180,1725077350697.2449
frame181,1725077351029.9531
frame182,1725077351362.531
frame183,1725077351696.4631
frame184,1725077352028.6838
frame185,1725077352361.933
frame186,1725077352696.939
frame187,1725077353029.306
frame188,1725077353362.005
frame189,1725077353694.726
frame190,1725077354030.3499
frame191,1725077354362.591
frame192,1725077354694.208
frame193,1725077357426.2659
frame194,1725077357761.027
frame195,1725077358093.036
frame196,1725077358429.696
frame197,1725077358759.103
frame198,1725077359106.631
frame199,1725077359425.449
frame200,1725077362491.68
frame201,1725077362824.792
frame202,1725077363157.843
frame203,1725077363492.244
frame204,1725077363823.522
frame205,1725077364178.7542
frame206,1725077364489.4111
frame207,1725077369554.606
frame208,1725077372354.209
frame209,1725077372688.408
frame210,1725077373018.9158
frame211,1725077373353.973
frame212,1725077373685.643
frame213,1725077374020.127
frame214,1725077374375.7651
frame215,1725077374751.4492
frame216,1725077378483.164
frame217,1725077378817.2458
frame218,1725077379149.501
frame219,1725077379486.3901
frame220,1725077379883.255
frame221,1725077381349.228
frame222,1725077381683.691
frame223,1725077382014.718
frame224,1725077382351.229
frame225,1725077382681.178
frame226,1725077383015.1702
frame227,1725077383347.485
frame228,1725077383681.1099
frame229,1725077384014.3389
frame230,1725077384348.1082
frame231,1725077384701.3818
frame232,1725077385080.293
frame233,1725077385413.687
frame234,1725077385746.812
frame235,1725077386085.337
frame236,1725077386412.885
frame237,1725077386746.469
frame238,1725077387079.029
frame239,1725077387412.2332
frame240,1725077387745.436
frame241,1725077388083.321
frame242,1725077388413.511
frame243,1725077388744.822
frame244,1725077389081.1528
frame245,1725077389411.219
frame246,1725077389746.4868
frame247,1725077390144.294
frame248,1725077390477.4648
frame249,1725077390810.817
frame250,1725077391144.037
frame251,1725077391479.137
frame252,1725077391810.122
frame253,1725077392145.241
frame254,1725077392476.53
frame255,1725077392810.376
frame256,1725077393143.067
frame257,1725077393476.0051
frame258,1725077393810.934
frame259,1725077394142.4812
frame260,1725077394479.772
frame261,1725077394808.819
frame262,1725077395144.31
frame263,1725077395475.209
frame264,1725077395808.949
frame265,1725077396141.311
frame266,1725077396474.654
frame267,1725077396812.413
frame268,1725077397141.061
frame269,1725077397477.042
frame270,1725077397807.469
frame271,1725077398141.722
frame272,1725077398473.585
frame273,1725077398808.09
frame274,1725077399140.337
frame275,1725077399473.203
frame276,1725077399807.018
frame277,1725077400144.126
frame278,1725077400474.752
frame279,1725077400806.4019
frame280,1725077401143.2468
frame281,1725077401472.75
frame282,1725077401806.3071
frame283,1725077402138.629
frame284,1725077402471.8362
frame285,1725077402805.777
frame286,1725077403138.653
frame287,1725077403472.155
frame288,1725077403805.207
frame289,1725077404138.968
frame290,1725077404470.983
frame291,1725077404806.727
frame292,1725077405150.793
frame293,1725077405537.175
frame294,1725077405872.466
frame295,1725077406203.455
frame296,1725077406540.9392
frame297,1725077406869.7332
frame298,1725077407204.217
frame299,1725077407536.119
frame300,1725077407870.448
frame301,1725077408202.621
frame302,1725077408536.253
frame303,1725077408872.862
frame304,1725077409202.84
frame305,1725077409539.489
frame306,1725077409868.8171
frame307,1725077410802.4958
frame308,1725077411137.296
frame309,1725077411467.643
frame310,1725077411801.645
frame311,1725077412134.125
frame312,1725077412468.456
frame313,1725077412800.284
frame314,1725077413134.379
frame315,1725077413466.978
frame316,1725077413800.135
frame317,1725077414136.982
frame318,1725077414466.959
frame319,1725077414800.26
frame320,1725077415132.971
frame321,1725077415466.692
frame322,1725077415799.254
frame323,1725077416133.867
frame324,1725077416465.801
frame325,1725077416800.103
frame326,1725077417132.0242
frame327,1725077417466.731
frame328,1725077417798.585
frame329,1725077418134.433
frame330,1725077418465.374
frame331,1725077418798.489
frame332,1725077419131.412
frame333,1725077419464.329
frame334,1725077419801.2422
frame335,1725077420130.5051
frame336,1725077420464.3818
frame337,1725077420809.1272
frame338,1725077421198.52
frame339,1725077421530.0579
frame340,1725077421863.7358
frame341,1725077422196.409
frame342,1725077422530.227
frame343,1725077422863.3499
frame344,1725077423196.2732
frame345,1725077423529.418
frame346,1725077423862.798
frame347,1725077424196.1501
frame348,1725077424529.0688
frame349,1725077424862.7131
frame350,1725077425200.773
frame351,1725077425528.291
frame352,1725077425863.2551
frame353,1725077427460.6272
frame354,1725077427795.1929
frame355,1725077428127.09
frame356,1725077428462.7148
frame357,1725077428794.6711
frame358,1725077429127.24
frame359,1725077429459.816
frame360,1725077429792.854
frame361,1725077430128.5679
frame362,1725077430458.896
frame363,1725077430794.556
frame364,1725077431147.85
frame365,1725077431461.254
frame366,1725077431791.9
frame367,1725077432124.856
frame368,1725077432459.458
frame369,1725077432791.432
frame370,1725077433125.4749
frame371,1725077433457.4448
frame372,1725077433791.341
frame373,1725077434124.033
frame374,1725077434392.455
frame375,1725077434723.5488
frame376,1725077435057.03
frame377,1725077435323.219
frame378,1725077435656.3772
frame379,1725077435992.2432
frame380,1725077436345.812
frame381,1725077436656.8452
frame382,1725077436989.311
frame383,1725077437255.8489
frame384,1725077437588.9512
frame385,1725077437860.93
frame386,1725077438189.014
frame387,1725077438458.934
frame388,1725077438722.2021
frame389,1725077438988.1611
frame390,1725077439256.4731
frame391,1725077439521.45
frame392,1725077439788.527
frame393,1725077440054.6519
frame394,1725077440322.241
frame395,1725077440654.347
frame396,1725077440989.255
frame397,1725077441320.8088
frame398,1725077441653.796
frame399,1725077441987.05
frame400,1725077442253.9119
frame401,1725077442521.025
frame402,1725077442786.606
frame403,1725077443053.4648
frame404,1725077443319.802
frame405,1725077443586.246
frame406,1725077443854.4321
frame407,1725077444119.3472
frame408,1725077444390.013
frame409,1725077444652.134
frame410,1725077444920.5972
frame411,1725077445186.5361
frame412,1725077445452.028
frame413,1725077445785.9768
frame414,1725077446984.642
frame415,1725077447251.157
frame416,1725077447517.7952
frame417,1725077447784.6702
frame418,1725077448050.8289
frame419,1725077448318.6729
frame420,1725077448583.913
frame421,1725077448850.383
frame422,1725077449116.904
frame423,1725077449383.667
frame424,1725077449650.127
frame425,1725077449916.631
frame426,1725077450183.276
frame427,1725077450450.9521
frame428,1725077450716.888
frame429,1725077450983.285
frame430,1725077451250.275
frame431,1725077451517.044
frame432,1725077451790.165
frame433,1725077452115.8618
frame434,1725077452383.6738
frame435,1725077452649.057
frame436,1725077452915.585
frame437,1725077453248.652
frame438,1725077453515.255
frame439,1725077453781.401
frame440,1725077454115.3728
frame441,1725077454447.697
frame442,1725077454780.875
frame443,1725077455047.581
frame444,1725077455314.451
frame445,1725077455580.7341
frame446,1725077455847.747
frame447,1725077456113.6328
frame448,1725077458113.2268
frame449,1725077458447.301
frame450,1725077458712.501
frame451,1725077458979.018
frame452,1725077459312.751
frame453,1725077459645.963
frame454,1725077459978.597
frame455,1725077460311.769
frame456,1725077460645.5269
frame457,1725077460978.215
frame458,1725077461312.309
frame459,1725077461646.273
frame460,1725077461978.133
frame461,1725077462311.2432
frame462,1725077462644.479
