Time (s),Bulb Response Voltage (V),Source Voltage (V)
8e-05,0.97345478,0.13600503
9e-05,0.98551508,0.2867588
0.0001,0.98953518,0.33701006
0.00011,1.00360553,0.2867588
0.00012,0.98149498,0.53801508
0.00013000000000000002,0.99556533,0.43751257
0.00014,0.98551508,0.43751257
0.00015,0.94732413,0.53801508
0.00016,0.94129398,0.53801508
0.00017,0.94933418,0.53801508
0.00018,0.96139448,0.6385175999999999
0.00019,0.97345478,0.73902011
0.0002,0.93325378,0.53801508
0.00021,0.91315327,0.68876885
0.00022,0.95737438,0.6385175999999999
0.00023,0.91516332,0.53801508
0.00024,0.94129398,0.73902011
0.00025,0.91918342,0.73902011
0.00026000000000000003,0.92521358,0.73902011
0.00027,0.91918342,0.88977388
0.00028,0.94933418,0.73902011
0.00029,0.89707287,1.09077891
0.0003,0.91315327,0.94002514
0.00031,0.90913317,0.94002514
0.00032,0.89305277,0.94002514
0.00033,0.90913317,0.99027639
0.00034,0.90913317,1.04052765
0.00035,0.88903267,1.14103016
0.00036,0.87697237,1.14103016
0.00037,0.90712312,1.14103016
0.00038,0.88903267,1.14103016
0.00039,0.87496232,1.09077891
0.0004,0.89305277,1.14103016
0.00041,0.87496232,1.14103016
0.00042,0.87295227,1.34203519
0.00043,0.85486182,1.34203519
0.00044,0.86089197,1.34203519
0.00045,0.87496232,1.34203519
0.00046,0.88099247,1.54304022
0.00047,0.84682162,1.59329147
0.00048,0.85285177,1.54304022
0.00049,0.85888192,1.49278896
0.0005,0.87697237,1.64354273
0.0005099999999999999,0.83275126,1.39228645
0.0005200000000000001,0.87697237,1.54304022
0.00053,0.85687187,1.69379399
0.00054,0.83677137,1.74404524
0.00055,0.81868091,1.74404524
0.00056,0.85285177,1.74404524
0.00057,0.85285177,1.89479901
0.00058,0.82873116,1.94505027
0.00059,0.82672111,1.94505027
0.0006,0.78853016,1.94505027
0.00061,0.83275126,1.94505027
0.00062,0.80461056,2.1460553
0.00063,0.82069096,1.99530153
0.00064,0.82069096,2.1460553
0.00065,0.80059046,1.99530153
0.00066,0.80863066,2.34706032
0.00067,0.80260051,2.19630655
0.0006799999999999999,0.82873116,2.34706032
0.0006900000000000001,0.82672111,2.29680907
0.0007,0.80863066,2.34706032
0.0007099999999999999,0.78451006,2.34706032
0.00072,0.80461056,2.34706032
0.00073,0.80260051,2.59831661
0.00074,0.78853016,2.54806535
0.00075,0.80662061,2.49781409
0.0007599999999999999,0.80461056,2.54806535
0.0007700000000000001,0.80059046,2.69881912
0.00078,0.76842966,2.74907038
0.00079,0.77244976,2.69881912
0.0008,0.76440956,2.54806535
0.00081,0.77043971,2.69881912
0.00082,0.76842966,2.74907038
0.0008300000000000001,0.79858041,2.79932163
0.00084,0.78853016,2.74907038
0.00085,0.77244976,2.79932163
0.00086,0.77244976,2.9500754
0.0008699999999999999,0.75837941,3.00032666
0.00088,0.78048996,2.9500754
0.0008900000000000002,0.76038946,2.9500754
0.0009,0.75234926,3.05057792
0.00091,0.77244976,3.15108043
0.00092,0.74832916,2.9500754
0.00093,0.76038946,3.00032666
0.00094,0.74832916,3.25158294
0.00095,0.7382789000000001,3.15108043
0.00096,0.73224875,3.15108043
0.00097,0.75636936,3.35208546
0.00098,0.76842966,3.35208546
0.00099,0.75837941,3.3018342000000005
0.001,0.74832916,3.15108043
0.00101,0.7342588000000001,3.55309048
0.00102,0.74028895,3.45258797
0.00103,0.73224875,3.70384425
0.00104,0.74028895,3.35208546
0.00105,0.75033921,3.40233671
0.00106,0.72018845,3.45258797
0.00107,0.75033921,3.35208546
0.00108,0.70812815,3.55309048
0.00109,0.74430905,3.75409551
0.0011,0.73224875,3.85459802
0.00111,0.74430905,3.70384425
0.00112,0.73224875,3.75409551
0.00113,0.7302387,3.75409551
0.00114,0.76038946,3.85459802
0.00115,0.74430905,3.90484928
0.00116,0.70812815,3.75409551
0.00117,0.75234926,4.00535179
0.00118,0.71214825,3.85459802
0.00119,0.702098,4.10585431
0.0012,0.74028895,4.15610556
0.00121,0.7061181,4.00535179
0.00122,0.71616835,4.05560305
0.00123,0.702098,4.00535179
0.00124,0.71616835,4.15610556
0.00125,0.7101381999999999,4.10585431
0.00126,0.73626885,4.25660808
0.00127,0.7181784000000001,4.20635682
0.00128,0.70812815,4.15610556
0.00129,0.72822865,4.30685933
0.0013,0.71616835,4.25660808
0.00131,0.7101381999999999,4.25660808
0.00132,0.70008795,4.15610556
0.00133,0.72018845,4.35711059
0.00134,0.71616835,4.25660808
0.00135,0.70812815,4.40736185
0.00136,0.70812815,4.35711059
0.00137,0.69606785,4.35711059
0.0013800000000000002,0.71214825,4.4576131
0.00139,0.6980779,4.50786436
0.0014,0.73224875,4.75912064
0.00141,0.7061181,4.40736185
0.0014199999999999998,0.72018845,4.55811562
0.00143,0.7141583,4.65861813
0.00144,0.70008795,4.55811562
0.00145,0.71616835,4.55811562
0.00146,0.72018845,4.75912064
0.00147,0.68400755,4.75912064
0.00148,0.70008795,4.75912064
0.00149,0.68802765,4.75912064
0.0015,0.70812815,4.75912064
0.00151,0.69606785,4.75912064
0.00152,0.70812815,4.75912064
0.00153,0.7181784000000001,4.8093719
0.00154,0.72822865,4.75912064
0.00155,0.72420855,5.11087944
0.00156,0.69204775,4.96012567
0.00157,0.69204775,4.85962316
0.00158,0.70008795,4.96012567
0.00159,0.7141583,5.11087944
0.0016,0.74028895,5.1611307
0.00161,0.702098,4.96012567
0.00162,0.72018845,5.1611307
0.0016300000000000002,0.702098,5.1611307
0.00164,0.68400755,5.1611307
0.00165,0.7181784000000001,5.31188447
0.0016600000000000002,0.69204775,5.06062818
0.0016699999999999998,0.72420855,5.31188447
0.00168,0.72420855,5.1611307
0.00169,0.7101381999999999,5.21138195
0.0017,0.70812815,5.1611307
0.00171,0.7262185999999999,5.31188447
0.00172,0.73224875,5.36213572
0.00173,0.75033921,5.36213572
0.0017399999999999998,0.70410805,5.1611307
0.00175,0.7141583,5.36213572
0.00176,0.74028895,5.36213572
0.00177,0.7382789000000001,5.36213572
0.00178,0.72822865,5.46263824
0.00179,0.73224875,5.41238698
0.0018,0.74028895,5.56314075
0.00181,0.6940578000000001,5.46263824
0.00182,0.74430905,5.56314075
0.00183,0.7181784000000001,5.61339201
0.00184,0.72420855,5.56314075
0.00185,0.72822865,5.56314075
0.00186,0.72420855,5.86464829
0.00187,0.74430905,5.56314075
0.00188,0.73224875,5.76414578
0.00189,0.74430905,5.61339201
0.0019,0.75234926,5.76414578
0.00191,0.7382789000000001,5.76414578
0.00192,0.72420855,5.76414578
0.00193,0.75636936,5.76414578
0.00194,0.72420855,5.86464829
0.00195,0.70812815,6.06565332
0.00196,0.75636936,5.9651508
0.00197,0.72018845,5.9651508
0.00198,0.73626885,5.9651508
0.00199,0.7262185999999999,5.81439703
0.002,0.75636936,6.16615583
0.00201,0.78250001,6.11590457
0.00202,0.76440956,6.16615583
0.00203,0.74832916,6.16615583
0.00204,0.77244976,6.16615583
0.00205,0.7221985,6.16615583
0.00206,0.73224875,6.16615583
0.00207,0.7463191,6.3169096
0.0020800000000000003,0.76440956,6.16615583
0.00209,0.74028895,6.3169096
0.0021,0.76842966,6.26665834
