timestamp,longitude,latitude,altitude
1725078630874.968,0,0,0
1725078632173.935,0,0,0
1725078633433.2522,32.88139726666667,-117.23403761666667,0
1725078634692.417,32.88139678333334,-117.23401703333333,91.862
1725078636245.5781,32.881358883333334,-117.23399848333334,91.515
1725078637524.026,32.88136715,-117.2340305,91.546
1725078638803.3618,32.88136763333333,-117.23402995,91.531
1725078640081.961,32.88136763333333,-117.23402995,91.531
1725078641360.183,0.0,0.0,91.531
1725078642638.519,32.8813671,-117.23403326666667,91.565
1725078643916.6802,32.881367483333335,-117.23405363333333,92.011
1725078645195.6838,32.88136735,-117.23408018333333,92.848
1725078646474.357,32.881371916666666,-117.23410803333333,None
1725078647760.625,0.0,0.0,None
1725078649038.9358,0.0,0.0,None
1725078650317.39,0.0,0.0,None
1725078651596.418,32.88135666666667,-117.23415931666666,95.128
1725078652875.257,32.88135225,-117.23417575,None
1725078654154.491,0.0,0.0,None
1725078655432.581,32.88135963333333,-117.23418323333334,None
1725078656713.782,32.8813593,-117.2341812,97.452
1725078658062.4248,32.88135761666667,-117.23417583333334,97.434
1725078659347.774,32.88135761666667,-117.23417583333334,97.434
1725078660625.224,0.0,0.0,None
1725078661906.363,32.881349900000004,-117.23418108333334,None
1725078663230.4338,32.88134208333334,-117.23419156666667,97.572
1725078664795.288,32.881368083333335,-117.23419748333333,97.765
1725078666078.1492,32.88137915,-117.2341925,97.831
1725078667358.443,32.88137915,-117.2341925,97.831
1725078668639.049,32.88137915,-117.2341925,97.831
1725078669918.237,32.8813859,0.0,98.017
1725078671198.4128,0.0,0.0,98.152
1725078672478.11,32.88155603333333,-117.23428163333334,98.656
1725078673758.415,32.88155603333333,-117.23428163333334,98.656
1725078675322.27,32.88151963333333,-117.23428878333333,98.656
1725078676600.281,32.88149178333333,-117.23427608333333,98.656
1725078677879.709,32.881461316666666,-117.2342702,98.369
1725078679157.36,32.881461316666666,-117.2342702,98.369
1725078680436.031,32.88145946666667,-117.2342746,None
1725078681713.674,0.0,0.0,None
1725078682991.567,32.88146521666667,-117.23426795,None
1725078684269.8792,32.881443516666664,-117.23424088333333,98.202
1725078685831.2212,32.88140395,-117.23421993333334,98.19
1725078687109.4648,32.88140395,-117.23421993333334,98.19
1725078688388.139,32.88140395,-117.23421993333334,98.19
1725078689668.9082,32.881394566666664,-117.23421506666666,98.158
1725078690950.062,0.0,0.0,98.183
1725078692230.252,32.881383766666666,-117.23422131666666,98.148
1725078693511.605,32.8813729,-117.23420018333333,98.121
